8 JAN 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-2.80,6.80,50 / 52,-.04,.28,-.0005,,
,,.00,-2.80,6.80,52 / 54,-.29,.29,.00,,
,,.00,-2.80,6.80,54 / 56,-.26,.08,.0003,,
,,.00,-2.80,6.80,56 / 58,-.08,.26,-.0003,,
,,.00,-2.80,6.80,58 / 60,-.25,.11,.0003,,
,,.00,-2.80,6.80,60 / 62,-.11,.25,-.0003,,
,,.00,-2.80,6.90,62 / 64,-.29,.29,.00,,
,,.00,-2.90,6.90,64 / 66,-.24,.29,-.0001,,
,,.00,-2.90,6.90,66 / 68,-.24,.24,.00,,
,,.00,-2.90,6.85,68 / 70,-.24,.24,.00,,
,,.00,-2.85,6.85,70 / 72,-.28,.10,.0004,,
,,.00,-2.85,6.85,72 / 74,-.15,.28,-.0003,,
,,.00,-2.85,6.90,74 / 76,-.29,.29,.00,,
,,.00,-2.90,6.90,76 / 78,-.26,.29,-.0001,,
,,.00,-2.90,6.90,78 / 80,-.26,.07,.0004,,
,,.00,-3.90,5.90,80 / 81,-.10,.26,-.0004,,
,,.00,-3.85,5.90,81 / 82,-.29,.29,.00,,
,,.00,-3.85,5.75,82 / 83,-.21,.29,-.0002,,
,,.00,-3.80,5.75,83 / 84,-.29,.21,.0002,,
,,.00,-3.80,5.80,84 / 85,-.29,.29,.00,,
,,.00,-3.80,5.80,85 / 86,-.29,.29,.00,,
,,.00,-3.80,5.80,86 / 87,-.29,.29,.00,,
,,.00,-3.80,5.75,87 / 88,-.29,.29,.00,,
,,.00,-3.65,5.75,88 / 89,-.24,.29,-.0001,,
,,.00,-3.75,5.75,89 / 90,-.20,.23,-.0001,,
,,.00,-2.85,6.85,90 / 92,-.23,.20,.0001,,
,,.00,-2.85,6.75,92 / 94,-.29,.24,.0001,,
,,.00,-2.80,6.85,94 / 96,-.29,.29,.00,,
,,.00,-2.90,6.90,96 / 98,-.24,.27,-.0001,,
,,.00,-2.90,6.80,98 / 100,-.16,.13,.0001,,
,,.00,-2.90,6.80,100 / 102,-.18,.17,.00,,
,,.00,-2.55,6.15,102 / 104,-.16,.24,-.0002,,
,,.1317,-2.10,6.60,104 / 106,-.24,.17,.0002,,
,,.0014,-3.00,6.80,106 / 108,-.29,.29,.00,,
,,-.1331,-1.50,6.75,108 / 110,-.25,.27,-.0001,,
,,.1360,-2.65,5.60,110 / 112,-.27,.25,.00,,
,,.0012,-2.95,6.80,112 / 114,-.29,.28,.00,,
,,.0013,-2.80,6.90,114 / 116,-.28,.29,.00,,
,,.0012,-2.90,6.80,116 / 118,-.29,.28,.00,,
,,.0011,-2.85,6.90,118 / 120,-.18,.27,-.0002,,
,,.0011,-2.90,6.90,120 / 122,-.27,.18,.0002,,
,,.0010,-2.95,6.80,122 / 124,-.27,.28,.00,,
,,.0010,-2.85,6.90,124 / 126,-.25,.27,-.0001,,
,,.0009,-2.90,6.90,126 / 128,-.28,.25,.0001,,
,,.0009,-2.90,6.85,128 / 130,-.13,.28,-.0004,,
,,.0008,-2.90,6.80,130 / 132,-.27,.13,.0004,,
,,.0008,-2.90,6.85,132 / 134,-.27,.27,.00,,
,,.0008,-2.85,6.95,134 / 136,-.24,.27,-.0001,,
,,.0007,-2.90,6.85,136 / 138,-.18,.24,-.0002,,
,,.0006,-2.80,6.80,138 / 140,-.28,.18,.0003,,
,,.0003,-3.80,5.75,140 / 141,-.28,.28,.00,,
,,.0003,-3.85,5.80,141 / 142,-.28,.29,.00,,
,,.0003,-3.70,5.90,142 / 143,-.29,.30,.00,,
,,.0003,-3.85,5.75,143 / 144,-.30,.31,.00,,
,,.0002,-3.85,5.75,144 / 145,-.04,.32,-.0008,,
,,.0003,-3.80,5.80,145 / 146,-.32,.06,.0007,,
,,.0002,-3.85,5.75,146 / 147,-.33,.34,.00,,
,,.0003,-3.70,5.80,147 / 148,-.34,.35,.00,,
,,.0002,-3.80,5.75,148 / 149,-.33,.36,-.0001,,
,,.0002,-3.75,5.85,149 / 150,-.15,.35,-.0005,,
,,.0002,-3.85,5.80,150 / 151,-.35,.17,.0005,,
,,.0002,-3.85,5.75,151 / 152,-.37,.37,.00,,
,,.0002,-3.75,5.80,152 / 153,-.10,.39,-.0008,,
,,.0002,-3.75,5.75,153 / 154,-.39,.12,.0007,,
,,.0002,-3.75,5.70,154 / 155,-.40,.41,.00,,
,,.0002,-3.75,5.75,155 / 156,-.42,.42,.00,,
,,.0001,-3.75,5.05,156 / 157,-.42,.44,-.0001,,
,,.0002,-2.95,5.60,157 / 158,-.44,.44,.00,,
,,.0001,-3.60,5.60,158 / 159,-.44,.46,-.0001,,
,,.0001,-3.70,5.75,159 / 160,-.41,.46,-.0001,,
,,.0001,-3.75,5.70,160 / 161,-.47,.43,.0001,,
,,-.1537,-2.20,5.70,161 / 162,-.13,.49,-.0010,,
,,.00,-2.20,4.20,162 / 163,-.49,.15,.0009,,
,,.1540,-3.70,4.25,163 / 164,-.50,.52,-.0001,,
,,.0001,-3.80,5.65,164 / 165,-.47,.53,-.0002,,
,,.0001,-3.70,5.75,165 / 166,-.28,.49,-.0006,,
,,.0001,-3.80,5.70,166 / 167,-.54,.30,.0006,,
,,.0001,-3.75,5.75,167 / 168,-.54,.56,-.0001,,
,,.0001,-3.70,5.80,168 / 169,-.55,.56,.00,,
,,.0001,-3.75,5.75,169 / 170,-.55,.58,-.0001,,
,,.0001,-3.80,5.65,170 / 171,-.56,.48,.0002,,
,,.00,-3.75,5.65,171 / 172,-.46,.58,-.0003,,
,,.00,-3.70,5.75,172 / 173,-.56,.58,-.0001,,
,,.00,-3.75,5.75,173 / 174,-.55,.58,-.0001,,
,,.00,-3.75,5.80,174 / 175,-.55,.57,-.0001,,
,,.00,-3.85,5.80,175 / 176,-.55,.58,-.0001,,
,,.00,-3.85,5.80,176 / 177,-.56,.58,-.0001,,
,,.00,-3.80,5.75,177 / 178,-.56,.58,-.0001,,
,,.00,-3.70,5.75,178 / 179,-.55,.58,-.0001,,
,,.00,-3.75,5.75,179 / 180,-.55,.58,-.0001,,
,,.00,-3.75,5.95,180 / 181,-.56,.58,-.0001,,
,,.00,-4.00,5.65,181 / 182,-.56,.58,-.0001,,
,,.00,-3.75,5.70,182 / 183,-.55,.58,-.0001,,
,,.00,-3.65,5.75,183 / 184,-.55,.57,-.0001,,
,,.00,-3.80,5.75,184 / 185,-.16,.58,-.0011,,
,,.00,-3.85,5.85,185 / 186,-.56,.19,.0009,,
,,.00,-3.80,5.75,186 / 187,-.55,.58,-.0001,,
,,.00,-3.75,5.70,187 / 188,-.55,.58,-.0001,,
,,.00,-3.80,5.75,188 / 189,-.56,.58,-.0001,,
,,.00,-3.80,5.80,189 / 190,-.52,.58,-.0002,,
,,-.0001,-2.80,6.75,190 / 192,-.54,.56,-.0001,,
,,-.0001,-2.80,6.75,192 / 194,-.54,.59,-.0002,,
,,-.0001,-2.70,6.75,194 / 196,-.54,.59,-.0002,,
,,-.0002,-2.80,6.65,196 / 198,-.54,.60,-.0002,,
,,-.0001,-3.80,5.80,198 / 199,-.55,.59,-.0001,,
,,-.0001,-3.80,5.85,199 / 200,-.30,.56,-.0007,,
,,-.0001,-3.85,5.75,200 / 201,-.53,.32,.0005,,
,,-.0001,-3.75,5.75,201 / 202,-.55,.58,-.0001,,
,,-.0001,-3.80,5.80,202 / 203,-.56,.58,-.0001,,
,,-.0001,-3.85,5.90,203 / 204,-.55,.59,-.0001,,
,,-.0002,-2.90,6.75,204 / 206,-.54,.59,-.0002,,
,,-.0003,-2.65,7.00,206 / 208,-.54,.59,-.0002,,
,,-.0002,-3.05,6.60,208 / 210,-.36,.60,-.0006,,
,,-.0003,-2.65,7.00,210 / 212,-.54,.42,.0002,,
,,-.0002,-3.05,6.60,212 / 214,-.54,.60,-.0002,,
,,-.0003,-2.65,7.00,214 / 216,-.54,.60,-.0002,,
,,-.0002,-3.10,6.55,216 / 218,-.54,.60,-.0002,,
,,-.0003,-2.80,6.85,218 / 220,-.53,.60,-.0002,,
,,-.0003,-2.90,6.80,220 / 222,-.54,.59,-.0002,,
,,-.0003,-2.85,6.75,222 / 224,-.53,.61,-.0002,,
,,-.0003,-2.80,6.80,224 / 226,-.54,.60,-.0002,,
,,-.0003,-2.85,6.75,226 / 228,-.54,.60,-.0002,,
,,-.0004,-2.70,6.85,228 / 230,-.54,.60,-.0002,,
,,-.0003,-2.90,6.60,230 / 232,-.53,.61,-.0003,,
,,-.0004,-2.80,6.85,232 / 234,-.54,.60,-.0002,,
,,-.0004,-2.95,6.80,234 / 236,-.53,.61,-.0003,,
,,-.0004,-2.85,6.80,236 / 238,-.54,.60,-.0002,,
,,-.0004,-2.70,6.85,238 / 240,-.46,.61,-.0004,,
,,-.0003,-3.00,6.65,240 / 242,-.54,.53,.00,,
,,-.0004,-2.85,6.85,242 / 244,-.53,.61,-.0003,,
,,-.0004,-2.85,6.85,244 / 246,-.54,.61,-.0002,,
,,-.0004,-2.95,6.80,246 / 248,-.54,.61,-.0002,,
,,-.0004,-2.85,6.80,248 / 250,-.29,.38,-.0003,,
,,-.0004,-2.90,6.75,250 / 252,-.30,.36,-.0002,,
,,-.0004,-2.85,6.85,252 / 254,-.52,.60,-.0003,,
,,-.0005,-2.85,6.90,254 / 256,-.52,.60,-.0003,,
,,-.0005,-2.80,6.85,256 / 258,-.50,.60,-.0003,,
,,-.0005,-1.75,6.05,258 / 260,-.43,.58,-.0004,,
,,-.0002,-2.30,5.60,260 / 262,-.52,.52,-.0001,,
,,-.0004,-2.85,6.80,262 / 264,-.53,.61,-.0003,,
,,-.0002,-2.85,6.00,264 / 266,-.44,.61,-.0005,,
,,-.0007,-2.10,6.85,266 / 268,-.53,.52,-.0001,,
,,-.0005,-2.90,6.85,268 / 270,-.52,.62,-.0003,,
,,-.0004,-3.00,6.75,270 / 272,-.53,.61,-.0003,,
,,-.0005,-2.80,6.85,272 / 274,-.52,.62,-.0003,,
,,-.0004,-2.85,6.70,274 / 276,-.52,.62,-.0003,,
,,-.0004,-2.85,6.75,276 / 278,-.53,.61,-.0003,,
,,-.0005,-2.85,6.85,278 / 280,-.52,.62,-.0003,,
,,-.0004,-3.05,6.75,280 / 282,-.52,.62,-.0003,,
,,-.0003,-3.75,5.90,282 / 283,-.55,.59,-.0001,,
,,-.0002,-3.85,5.70,283 / 284,-.54,.60,-.0002,,
,,-.0003,-3.80,5.85,284 / 285,-.55,.59,-.0001,,
,,-.0002,-3.85,5.85,285 / 286,-.54,.60,-.0002,,
,,-.0002,-3.90,5.70,286 / 287,-.53,.59,-.0002,,
,,-.0003,-3.75,5.80,287 / 288,-.54,.58,-.0001,,
,,-.0002,-3.85,5.75,288 / 289,-.55,.59,-.0001,,
,,.0001,-3.80,4.95,289 / 290,-.43,.60,-.0005,,
,,-.0006,-3.00,5.75,290 / 291,-.55,.49,.0001,,
,,-.0006,-2.90,5.80,291 / 292,-.55,.56,-.0001,,
,,.0002,-3.85,4.85,292 / 293,-.51,.60,-.0003,,
,,-.0002,-3.85,5.80,293 / 294,-.55,.60,-.0002,,
,,-.0002,-3.85,5.80,294 / 295,-.54,.60,-.0002,,
,,-.0003,-3.55,5.65,295 / 296,-.55,.60,-.0002,,
,,-.0002,-3.70,5.50,296 / 297,-.55,.60,-.0002,,
,,-.0001,-3.80,5.50,297 / 298,-.48,.60,-.0003,,
,,-.0003,-3.55,5.75,298 / 299,-.55,.54,.00,,
,,.00,-3.50,4.85,299 / 300,-.26,.47,-.0006,,
,,-.0004,-3.00,5.40,300 / 301,-.41,.31,.0002,,
,,-.0005,-3.35,5.95,301 / 302,-.55,.53,.00,,
,,.00,-3.95,5.40,302 / 303,-.48,.64,-.0004,,
,,-.0002,-4.00,5.80,303 / 304,-.58,.61,-.0001,,
,,-.0003,-3.90,5.90,304 / 305,-.55,.63,-.0003,,
,,-.0002,-3.95,5.85,305 / 306,-.57,.60,-.0001,,
,,-.0003,-3.75,5.90,306 / 307,-.55,.62,-.0002,,
,,-.0002,-3.85,5.80,307 / 308,-.57,.65,-.0003,,
,,-.0002,-3.85,5.80,308 / 309,-.28,.57,-.0007,,
,,-.0003,-3.75,5.75,309 / 310,-.37,.28,.0001,,
,,-.0002,-3.85,5.75,310 / 311,-.39,.47,-.0003,,
,,-.0002,-3.90,5.85,311 / 312,-.41,.44,-.0001,,
,,-.0002,-4.00,5.80,312 / 313,-.38,.46,-.0003,,
,,-.0003,-3.80,5.85,313 / 314,-.40,.43,-.0001,,
,,-.0003,-3.80,5.80,314 / 315,-.37,.45,-.0003,,
,,-.0002,-3.95,5.75,315 / 316,-.39,.47,-.0003,,
,,-.0002,-3.85,5.75,316 / 317,-.41,.44,-.0001,,
,,-.0002,-3.85,5.80,317 / 318,-.40,.46,-.0002,,
,,-.0003,-3.80,5.85,318 / 319,-.40,.50,-.0003,,
,,-.0002,-3.85,5.80,319 / 320,-.45,.45,-.0001,,
,,-.0002,-3.90,5.75,320 / 321,-.40,.50,-.0003,,
,,-.0002,-3.80,5.75,321 / 322,-.40,.50,-.0003,,
,,-.0003,-3.85,5.85,322 / 323,-.45,.45,-.0001,,
,,-.0002,-3.85,5.80,323 / 324,-.40,.50,-.0003,,
,,-.0002,-3.85,5.70,324 / 325,-.40,.45,-.0002,,
,,-.0004,-3.40,5.75,325 / 326,-.40,.40,-.0001,,
,,-.0002,-2.85,6.30,326 / 328,-.30,.50,-.0006,,
,,-.0004,-2.80,6.70,328 / 330,-.35,.50,-.0005,,
,,-.0003,-2.95,6.65,330 / 332,-.40,.45,-.0003,,
,,-.0006,-2.80,6.95,332 / 334,-.30,.50,-.0006,,
,,-.0003,-3.00,6.65,334 / 336,-.35,.50,-.0005,,
,,-.0005,-2.80,6.85,336 / 338,-.35,.50,-.0005,,
,,-.0003,-2.90,6.65,338 / 340,-.35,.50,-.0005,,
,,-.0004,-2.85,6.75,340 / 342,-.40,.40,-.0002,,
,,-.0004,-2.90,6.70,342 / 344,-.25,.55,-.0009,,
,,-.0005,-2.80,6.75,344 / 346,-.20,.50,-.0009,,
,,-.0003,-2.90,6.65,346 / 348,-.35,.35,-.0002,,
,,-.0003,-2.30,6.05,348 / 350,-.30,.45,-.0005,,
,,-.0003,-2.35,6.10,350 / 352,-.30,.45,-.0005,,
,,-.0007,-2.65,6.95,352 / 354,-.35,.50,-.0005,,
,,-.0001,-3.10,6.60,354 / 356,-.35,.50,-.0006,,
,,-.0004,-2.85,6.75,356 / 358,-.35,.55,-.0007,,
,,-.0004,-2.80,6.75,358 / 360,-.35,.45,-.0004,,
,,-.0002,-3.00,6.65,360 / 362,-.30,.50,-.0007,,
,,-.0003,-2.90,6.70,362 / 364,-.30,.55,-.0008,,
,,-.0004,-2.80,6.70,364 / 366,-.35,.45,-.0005,,
,,-.0004,-2.75,6.70,366 / 368,-.35,.50,-.0006,,
,,-.0003,-2.90,6.70,368 / 370,-.35,.55,-.0007,,
,,-.0004,-2.85,6.75,370 / 372,-.35,.55,-.0007,,
,,-.0002,-2.95,6.65,372 / 374,-.35,.55,-.0007,,
,,-.0002,-3.00,6.65,374 / 376,-.40,.50,-.0005,,
,,-.0005,-1.00,8.60,376 / 380,-.25,.65,-.0014,,
,,-.0005,-1.00,8.60,380 / 384,-.25,.65,-.0014,,
,,-.0002,-3.85,5.85,384 / 385,-.40,.45,-.0002,,
,,-.0004,-2.05,7.75,385 / 388,-.25,.60,-.0012,,
,,-.0002,-2.95,6.75,388 / 390,-.25,.55,-.0009,,
,,.0008,-3.00,5.60,390 / 392,-.30,.50,-.0007,,
,,-.0012,-.95,7.65,392 / 395,-.35,.60,-.0010,,
,,-.0002,-3.85,5.85,395 / 396,-.40,.55,-.0005,,
,,-.0011,-.05,8.45,396 / 400,-.30,.60,-.0013,,
,,.0005,.05,8.50,400 / 405,-.10,.80,-.0023,,
,,.0006,-.15,8.70,405 / 410,-.10,.75,-.0022,,
,,-.0009,.65,9.50,410 / 415,-.15,.65,-.0020,,
,,-.0005,1.25,8.55,415 / 420,-.10,.75,-.0023,,
,,.0006,.80,8.00,420 / 425,-.10,.80,-.0024,,
,,-.0015,1.35,9.45,425 / 430,-.10,.80,-.0025,,
,,.0019,-.15,7.95,430 / 435,-.05,.85,-.0027,,
,,.0004,-.15,9.40,435 / 440,-.10,.85,-.0027,,
,,.0007,-.20,9.25,440 / 445,-.05,.90,-.0029,,
,,.0013,.25,8.45,445 / 450,-.05,.85,-.0028,,
,,.0001,.75,9.00,450 / 455,0,.90,-.0031,,
,,.0012,-.20,9.15,455 / 460,0,.90,-.0031,,
,,-.0002,.80,9.25,460 / 465,0,.95,-.0032,,
,,.0039,-.20,7.30,465 / 470,0,1.00,-.0034,,
,,.0003,.75,9.15,470 / 475,-.05,1.00,-.0033,,
,,.0012,.10,9.15,475 / 480,0,1.10,-.0037,,
,,.0023,-.20,8.75,480 / 485,.05,1.10,-.0038,,
,,.0018,.05,8.95,485 / 490,.05,1.10,-.0038,,
,,.0022,.10,8.75,490 / 495,.10,1.20,-.0041,,
,,.0034,-.25,8.30,495 / 500,.30,1.20,-.0045,,
,,.0050,4.65,13.05,500 / 510,.80,1.80,-.0085,,
,,.0072,4.80,11.70,510 / 520,.90,2.10,-.0094,,
,,.0070,6.10,10.90,520 / 530,1.15,2.30,-.0103,,
,,.0097,5.10,10.25,530 / 540,1.20,2.45,-.0108,,
,,.0083,5.75,11.00,540 / 550,1.30,2.65,-.0114,,
,,.0104,4.95,10.50,550 / 560,1.30,2.85,-.0118,,
,,.0098,4.35,11.95,560 / 570,1.65,3.15,-.0128,,
,,.0117,3.30,11.70,570 / 580,1.85,3.20,-.0133,,
,,.0115,4.20,11.45,580 / 590,1.75,3.30,-.0134,,
,,.0155,3.30,8.50,590 / 600,2.05,3.75,-.0144,,
,,.0119,5.45,10.65,600 / 610,2.20,3.85,-.0147,,
,,.0155,3.20,8.95,610 / 620,2.60,4.15,-.0154,,
,,.0141,4.45,9.90,620 / 630,2.70,4.20,-.0156,,
,,.0160,2.65,9.05,630 / 640,2.90,4.35,-.0160,,
,,.0152,3.85,9.65,640 / 650,3.15,4.70,-.0164,,
,,.0171,2.45,7.05,650 / 660,3.20,4.95,-.0166,,
,,.0162,3.30,8.45,660 / 670,3.30,5.20,-.0168,,
,,.0166,2.75,8.20,670 / 680,3.75,5.55,-.0170,,
,,.0167,3.55,7.65,680 / 690,3.80,5.50,-.0171,,
,,.0169,3.65,6.30,690 / 700,4.15,5.90,-.0172,,
,,.0339,8.60,10.80,700 / 720,9.50,11.35,-.0343,,
,,.0334,7.40,9.40,720 / 740,10.30,12.35,-.0339,,
,,.0329,6.85,9.00,740 / 760,11.00,13.10,-.0332,,
,,.0320,6.30,8.30,760 / 780,11.75,13.80,-.0322,,
,,.0305,5.50,7.35,780 / 800,12.40,14.45,-.0310,,
,,.0369,6.60,8.45,800 / 825,16.50,18.65,-.0370,,
,,.0344,5.60,7.40,825 / 850,17.30,20.45,-.0335,,
,,.0321,4.85,6.70,850 / 875,17.05,20.80,-.0330,,
,,.0298,4.15,6.10,875 / 900,17.10,22.20,-.0307,,
,,.0272,3.45,5.45,900 / 925,16.85,24.00,-.0279,,
,,.0256,3.10,5.05,925 / 950,17.25,24.80,-.0254,,
,,.0095,.50,2.40,950 / 960,5.50,12.35,-.0080,,
,,.0090,.45,2.25,960 / 970,5.80,11.70,-.0086,,
,,.0046,-.20,1.60,970 / 975,1.30,6.55,-.0062,,
,,.0044,-.30,1.60,975 / 980,1.90,6.10,-.0059,,
,,.0086,.35,2.20,980 / 990,6.95,10.55,-.0086,,
,,.0089,.65,2.05,990 / 1000,6.85,11.30,-.0070,,
,,.0070,.30,1.60,1000 / 1010,5.50,11.30,-.0101,,
,,.0080,.45,1.90,1010 / 1020,5.55,11.70,-.0091,,
,,.0070,.20,1.70,1020 / 1030,6.55,12.40,-.0050,,
,,.0066,.15,1.65,1030 / 1040,5.80,12.80,-.0057,,
,,.0071,.30,1.70,1040 / 1050,4.90,13.25,-.0068,,
,,.0064,.10,1.60,1050 / 1060,5.70,12.15,-.0075,,
,,.0067,.20,1.65,1060 / 1070,5.95,11.45,-.0087,,
,,.0056,.05,1.40,1070 / 1080,6.10,12.45,-.0057,,
,,.0054,.05,1.35,1080 / 1090,6.95,13.60,-.0002,,
,,.0055,.10,1.35,1090 / 1100,4.90,11.90,-.0104,,
,,.0052,.05,1.30,1100 / 1110,5.95,12.65,-.0054,,
,,.0052,0,1.35,1110 / 1120,6.10,12.80,-.0046,,
,,.0045,-.10,1.20,1120 / 1130,5.70,13.65,-.0032,,
,,.0047,0,1.20,1130 / 1140,4.90,13.80,-.0051,,
,,.0044,-.05,1.15,1140 / 1150,6.00,13.90,-.0015,,
,,.0042,-.05,1.10,1150 / 1160,5.40,11.60,-.0101,,
,,.0041,-.05,1.05,1160 / 1170,7.35,12.55,-.0014,,
,,.0040,-.05,1.05,1170 / 1180,6.80,11.95,-.0049,,
,,.0037,-.10,1.00,1180 / 1190,6.30,13.35,-.0020,,
,,.0035,-.10,.95,1190 / 1200,6.25,13.30,-.0023,,

18 JUN 21  (165)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-3.80,5.80,1 / 2,-.02,0,.00,,
,,.00,-3.80,5.80,2 / 3,-.01,.01,.00,,
,,.00,-3.80,5.80,3 / 4,-.01,.01,.00,,
,,.00,-3.80,5.80,4 / 5,-.01,.01,.00,,
,,.00,-3.80,5.80,5 / 6,-.01,.05,.00,,
,,.00,-3.80,5.80,6 / 7,-.05,.05,.00,,
,,.00,-3.80,5.80,7 / 8,-.05,.05,.00,,
,,.00,-3.80,5.80,8 / 9,-.05,.05,.00,,
,,.00,-3.80,5.80,9 / 10,-.04,.02,.00,,
,,.00,-3.80,5.80,10 / 11,-.02,.03,.00,,
,,.00,-3.80,5.80,11 / 12,-.04,.04,.00,,
,,.00,-3.80,5.80,12 / 13,-.04,.04,.00,,
,,.00,-3.80,5.80,13 / 14,-.04,.04,.00,,
,,.00,-3.80,5.80,14 / 15,-.04,.04,.00,,
,,.00,-3.80,5.80,15 / 16,-.04,.09,-.0001,,
,,.00,-3.80,5.80,16 / 17,-.09,.05,.0001,,
,,.00,-3.80,5.80,17 / 18,-.05,.05,.00,,
,,.00,-3.80,5.80,18 / 19,-.05,.05,.00,,
,,.00,-3.80,5.80,19 / 20,-.04,.05,.00,,
,,.00,-3.80,5.80,20 / 21,-.05,.04,.00,,
,,.00,-3.80,5.80,21 / 22,-.05,.05,.00,,
,,.00,-3.80,5.80,22 / 23,-.05,.05,.00,,
,,.00,-3.80,5.80,23 / 24,-.05,.06,.00,,
,,.00,-3.80,5.80,24 / 25,-.05,.05,.00,,
,,.00,-3.80,5.80,25 / 26,-.05,.25,-.0003,,
,,.00,-3.80,5.80,26 / 27,-.26,.22,.00,,
,,.00,-3.80,5.80,27 / 28,-.22,.23,.00,,
,,.00,-3.80,5.80,28 / 29,-.23,.24,.00,,
,,.00,-3.80,5.80,29 / 30,-.24,.09,.0002,,
,,.00,-3.80,5.80,30 / 31,-.09,.29,-.0003,,
,,.00,-3.80,5.80,31 / 32,-.29,.29,.00,,
,,.00,-3.80,5.80,32 / 33,-.29,.29,.00,,
,,.00,-3.80,5.80,33 / 34,-.28,.29,.00,,
,,.00,-3.80,5.80,34 / 35,-.29,.28,.00,,
,,.00,-3.80,5.80,35 / 36,-.29,.24,.0001,,
,,.00,-3.80,5.80,36 / 37,-.24,.29,-.0001,,
,,.00,-3.80,5.80,37 / 38,-.28,.14,.0002,,
,,.00,-3.80,5.80,38 / 39,-.14,.28,-.0002,,
,,.00,-3.80,5.80,39 / 40,-.22,.20,.00,,
,,-.0002,-2.80,6.90,40 / 42,-.19,.22,-.0001,,
,,.0001,-2.90,6.85,42 / 44,-.29,.28,.00,,
,,.00,-2.85,6.85,44 / 46,-.29,.29,.00,,
,,-.0001,-2.85,6.90,46 / 48,-.24,.29,-.0001,,
,,.00,-2.90,6.90,48 / 50,-.21,.23,.00,,
,,.0002,-2.90,6.80,50 / 52,-.28,.21,.0001,,
,,.0002,-2.85,6.75,52 / 54,-.28,.29,.00,,
,,-.0002,-2.80,6.90,54 / 56,-.29,.28,.00,,
,,.0001,-2.90,6.85,56 / 58,-.29,.28,.00,,
,,-.0001,-2.85,6.90,58 / 60,-.23,.22,.00,,
,,.0002,-2.90,6.80,60 / 62,-.22,.24,.00,,
,,-.0006,-1.60,6.75,62 / 64,-.29,.28,.00,,
,,.00,-1.70,5.05,64 / 66,-.28,.28,.00,,
,,.0008,-2.30,5.70,66 / 68,-.28,.28,.00,,
,,.00,-3.80,5.80,68 / 69,-.28,.28,.00,,
,,.0001,-3.85,5.80,69 / 70,-.16,.28,-.0002,,
,,.0001,-3.10,5.05,70 / 71,-.28,.16,.0002,,
,,-.0001,-3.05,5.10,71 / 72,-.27,.28,.00,,
,,-.0001,-3.85,5.90,72 / 73,-.13,.27,-.0003,,
,,.0001,-3.90,5.85,73 / 74,-.18,.13,.0001,,
,,-.0001,-3.85,5.90,74 / 75,-.23,.18,.0001,,
,,.0001,-3.85,5.80,75 / 76,-.28,.24,.0001,,
,,.00,-3.70,5.70,76 / 77,-.29,.30,.00,,
,,.0003,-3.80,5.65,77 / 78,-.30,.31,.00,,
,,-.0002,-3.80,5.90,78 / 79,-.31,.32,.00,,
,,-.0001,-3.60,5.65,79 / 80,-.17,.33,-.0003,,
,,.0001,-3.65,5.60,80 / 81,-.29,.19,.0002,,
,,.0003,-3.95,5.80,81 / 82,-.34,.31,.0001,,
,,.0005,-3.85,5.55,82 / 83,-.34,.36,.00,,
,,-.0006,-3.55,5.90,83 / 84,-.36,.37,.00,,
,,-.0006,-3.75,6.05,84 / 85,-.38,.39,.00,,
,,.0005,-4.00,5.75,85 / 86,-.39,.40,.00,,
,,.0003,-3.90,5.75,86 / 87,-.40,.41,.00,,
,,.0001,-3.80,5.75,87 / 88,-.41,.42,.00,,
,,-.0002,-3.75,5.85,88 / 89,-.42,.43,.00,,
,,-.0005,-3.75,6.00,89 / 90,-.13,.44,-.0006,,
,,.0005,-4.00,5.75,90 / 91,-.34,.16,.0003,,
,,.0002,-3.85,5.75,91 / 92,-.44,.37,.0001,,
,,-.0002,-3.70,5.80,92 / 93,-.45,.47,.00,,
,,.0001,-3.80,5.75,93 / 94,-.47,.48,.00,,
,,.00,-3.80,5.80,94 / 95,-.48,.49,.00,,
,,.0001,-3.75,5.70,95 / 96,-.22,.51,-.0005,,
,,.0001,-3.70,5.65,96 / 97,-.31,.26,.0001,,
,,-.0001,-3.70,5.75,97 / 98,-.45,.34,.0002,,
,,.0001,-3.75,5.70,98 / 99,-.31,.48,-.0003,,
,,-.0001,-3.70,5.75,99 / 100,-.22,.24,.00,,
,,.0001,-2.75,6.70,100 / 102,-.24,.26,-.0001,,
,,.00,-2.70,6.70,102 / 104,-.37,.40,-.0001,,
,,.0002,-2.75,6.65,104 / 106,-.53,.44,.0001,,
,,.0002,-2.70,6.60,106 / 108,-.54,.60,-.0001,,
,,.00,-2.65,6.65,108 / 110,-.31,.60,-.0005,,
,,.0002,-2.70,6.60,110 / 112,-.53,.38,.0002,,
,,.00,-2.65,6.65,112 / 114,-.53,.61,-.0002,,
,,.0002,-2.70,6.60,114 / 116,-.53,.60,-.0002,,
,,.00,-2.65,6.65,116 / 118,-.52,.60,-.0002,,
,,.0004,-2.75,6.55,118 / 120,-.46,.60,-.0003,,
,,-.0001,-2.65,6.70,120 / 122,-.53,.54,-.0001,,
,,.0001,-2.75,6.70,122 / 124,-.53,.61,-.0002,,
,,.0003,-2.75,6.60,124 / 126,-.52,.61,-.0002,,
