This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 7/7/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
659.58,-19.32,"23,284,450",681.7115,684.00,651.4002

9 JUL 21  (3)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0013,-.95,4.30,330 / 332,-.25,.65,-.0010,,
,,.0009,-.80,4.50,332 / 334,-.15,.75,-.0012,,
,,.0013,-1.05,4.35,334 / 336,-.25,.80,-.0012,,
,,.0012,-.95,4.40,336 / 338,-.25,.85,-.0012,,
,,.0010,-.85,4.45,338 / 340,-.30,.80,-.0011,,
,,.0014,-1.00,4.30,340 / 342,-.25,.85,-.0013,,
,,.0012,-.95,4.35,342 / 344,-.30,.85,-.0012,,
,,.0012,-.90,4.35,344 / 346,-.30,.85,-.0012,,
,,.0013,-.90,4.30,346 / 348,-.25,.85,-.0013,,
,,.0013,-.90,4.30,348 / 350,-.30,.85,-.0012,,
,,.0013,-.90,4.30,350 / 352,-.30,.90,-.0013,,
,,.0013,-.90,4.30,352 / 354,-.30,.90,-.0013,,
,,.0012,-.85,4.30,354 / 356,-.30,.90,-.0013,,
,,.0014,-.90,4.20,356 / 358,-.30,.95,-.0013,,
,,.0013,-.90,4.25,358 / 360,-.30,.95,-.0014,,
,,.0013,-.90,4.25,360 / 362,-.30,.90,-.0013,,
,,.0013,-.85,4.25,362 / 364,-.30,.95,-.0014,,
,,.0014,-.90,4.20,364 / 366,-.30,.95,-.0014,,
,,.0014,-.90,4.20,366 / 368,-.30,.95,-.0014,,
,,.0013,-.85,4.25,368 / 370,-.30,1.00,-.0014,,
,,.0014,-.90,4.20,370 / 372,-.35,1.00,-.0014,,
,,.0013,-.85,4.25,372 / 374,-.35,1.00,-.0014,,
,,.0014,-.90,4.20,374 / 376,-.30,.85,-.0013,,
,,.0031,.65,5.75,376 / 380,.20,1.20,-.0029,,
,,.0030,.75,5.70,380 / 384,.20,1.20,-.0029,,
,,.0029,.85,5.75,384 / 388,.25,1.25,-.0030,,
,,.0032,.75,5.60,388 / 392,.25,1.45,-.0032,,
,,.0030,.85,5.70,392 / 396,.05,1.25,-.0029,,
,,.0035,.70,5.35,396 / 400,.30,1.30,-.0032,,
,,.0079,5.75,10.35,400 / 410,1.50,2.55,-.0081,,
,,.0084,5.35,10.25,410 / 420,1.60,2.75,-.0085,,
,,.0088,5.25,10.00,420 / 430,1.70,2.90,-.0088,,
,,.0091,5.30,9.70,430 / 440,1.80,3.00,-.0091,,
,,.0094,5.35,9.50,440 / 450,1.90,3.15,-.0094,,
,,.0097,5.20,9.35,450 / 460,2.00,3.45,-.0098,,
,,.0099,5.10,9.25,460 / 470,1.95,3.60,-.0100,,
,,.0103,4.95,9.05,470 / 480,2.10,3.80,-.0103,,
,,.0105,4.90,8.90,480 / 490,2.20,3.95,-.0106,,
,,.0108,4.75,8.65,490 / 500,2.35,4.15,-.0109,,
,,.0109,4.65,8.70,500 / 510,2.50,4.50,-.0112,,
,,.0113,4.30,8.35,510 / 520,2.40,4.40,-.0113,,
,,.0114,4.40,8.25,520 / 530,2.75,4.80,-.0116,,
,,.0116,4.25,8.05,530 / 540,2.65,4.70,-.0117,,
,,.0118,4.20,7.90,540 / 550,3.05,4.85,-.0119,,
,,.0119,4.05,7.70,550 / 560,3.20,5.05,-.0121,,
,,.0121,3.85,7.70,560 / 570,3.20,5.15,-.0122,,
,,.0122,3.60,7.50,570 / 580,3.50,5.45,-.0124,,
,,.0123,3.55,7.25,580 / 590,3.60,5.75,-.0125,,
,,.0124,3.45,7.10,590 / 600,3.50,5.95,-.0125,,
,,.0124,3.30,6.80,600 / 610,3.60,6.10,-.0126,,
,,.0125,3.35,6.70,610 / 620,3.75,6.25,-.0126,,
,,.0125,3.15,6.50,620 / 630,3.90,6.40,-.0127,,
,,.0125,3.10,6.30,630 / 640,4.00,6.55,-.0127,,
,,.0124,2.95,6.05,640 / 650,4.10,6.65,-.0127,,
,,.0125,2.95,6.00,650 / 660,4.25,6.90,-.0126,,
,,.0125,2.85,5.90,660 / 670,4.25,6.70,-.0128,,
,,.0123,2.60,5.50,670 / 680,4.70,6.95,-.0126,,
,,.0123,2.75,5.40,680 / 690,4.70,7.20,-.0125,,
,,.0122,2.55,5.20,690 / 700,4.75,7.40,-.0125,,
,,.0121,2.45,5.15,700 / 710,4.85,7.50,-.0124,,
,,.0120,2.30,4.95,710 / 720,5.00,7.75,-.0122,,
,,.0119,2.25,4.80,720 / 730,5.00,7.85,-.0122,,
,,.0117,2.10,4.70,730 / 740,5.15,8.05,-.0119,,
,,.0117,1.95,4.75,740 / 750,5.20,8.25,-.0118,,
,,.0113,1.70,4.45,750 / 760,5.30,8.35,-.0117,,
,,.0110,1.70,4.10,760 / 770,5.30,8.45,-.0116,,
,,.0113,1.85,4.30,770 / 780,5.45,8.70,-.0113,,
,,.0109,1.50,4.15,780 / 790,5.50,8.75,-.0112,,
,,.0108,1.45,4.10,790 / 800,5.55,8.90,-.0110,,
,,.0104,1.30,3.90,800 / 810,5.65,9.05,-.0108,,
,,.0103,1.25,3.80,810 / 820,5.75,9.15,-.0106,,
,,.0102,1.20,3.75,820 / 830,5.80,9.20,-.0105,,
,,.0100,1.10,3.65,830 / 840,5.85,9.40,-.0102,,
,,.0097,1.00,3.50,840 / 850,5.85,9.75,-.0098,,
,,.0092,1.00,3.15,850 / 860,5.70,9.65,-.0101,,
,,.0097,1.20,3.30,860 / 870,5.95,9.80,-.0096,,
,,.0091,.85,3.20,870 / 880,6.00,9.90,-.0094,,
,,.0088,.75,3.10,880 / 890,6.05,10.00,-.0092,,
,,.0088,.80,3.05,890 / 900,6.05,10.25,-.0088,,
,,.0084,.70,2.90,900 / 910,5.95,10.40,-.0087,,
,,.0083,.65,2.85,910 / 920,5.95,10.50,-.0086,,
,,.0079,.60,2.60,920 / 930,6.05,10.70,-.0081,,
,,.0157,2.20,4.20,930 / 950,14.45,19.05,-.0163,,
,,.0180,2.50,4.55,950 / 975,19.10,23.80,-.0186,,
,,.0170,2.35,4.15,975 / 1000,19.20,24.10,-.0179,,
,,.0161,2.15,3.85,1000 / 1025,19.55,24.40,-.0167,,
,,.0152,1.85,3.70,1025 / 1050,19.85,24.75,-.0153,,
,,.0136,1.50,3.25,1050 / 1075,20.00,24.75,-.0150,,
,,.0130,1.50,3.00,1075 / 1100,20.40,24.95,-.0138,,
,,.0121,1.30,2.80,1100 / 1125,20.65,25.40,-.0122,,
,,.0111,1.10,2.60,1125 / 1150,20.60,25.95,-.0109,,
,,.0104,.95,2.45,1150 / 1175,20.35,25.20,-.0134,,
,,.0097,.85,2.25,1175 / 1200,21.50,26.40,-.0076,,
,,.0089,.75,2.05,1200 / 1225,20.55,25.55,-.0121,,
,,.0082,.65,1.90,1225 / 1250,21.65,26.45,-.0070,,
,,.0079,.60,1.80,1250 / 1275,21.05,26.75,-.0076,,
,,.0071,.50,1.65,1275 / 1300,20.95,25.95,-.0101,,
,,.0068,.45,1.55,1300 / 1325,21.85,26.80,-.0052,,
,,.0062,.40,1.45,1325 / 1350,21.15,27.25,-.0059,,
,,.0057,.30,1.35,1350 / 1375,20.95,27.10,-.0069,,
,,.0054,.25,1.30,1375 / 1400,21.15,27.45,-.0052,,
,,.0051,.25,1.20,1400 / 1425,21.00,27.65,-.0051,,
,,.0046,.20,1.10,1425 / 1450,20.95,27.65,-.0052,,
,,.0045,.15,1.10,1450 / 1475,20.95,27.80,-.0047,,
,,.0040,.10,1.00,1475 / 1500,20.90,27.90,-.0046,,
,,.0038,.10,.95,1500 / 1525,20.85,28.00,-.0044,,
,,.0037,.05,.95,1525 / 1550,21.00,28.15,-.0034,,
,,.0032,-.05,.90,1550 / 1575,20.90,28.10,-.0039,,
,,.0032,-.05,.90,1575 / 1600,20.90,28.25,-.0034,,
,,.0027,-.10,.80,1600 / 1625,21.00,28.35,-.0027,,
,,.0027,-.10,.80,1625 / 1650,20.85,28.30,-.0034,,
,,.0027,-.10,.80,1650 / 1675,20.85,28.50,-.0027,,
,,.0025,-.10,.75,1675 / 1700,20.90,28.55,-.0023,,
,,.0022,-.15,.70,1700 / 1725,20.80,28.50,-.0029,,

17 JUN 22  (346)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-3.10,5.10,1 / 2,0,.02,.00,,
,,.00,-3.10,5.10,2 / 3,0,.03,.00,,
,,.00,-3.10,5.10,3 / 4,-.02,.03,.00,,
,,.00,-3.10,5.10,4 / 5,-.03,.03,.00,,
,,.00,-3.10,5.10,5 / 6,-.03,.04,.00,,
,,.00,-3.10,5.10,6 / 7,-.05,.05,.00,,
,,.00,-3.15,5.10,7 / 8,-.05,.07,.00,,
,,.00,-3.15,5.15,8 / 9,-.08,.07,.00,,
,,.00,-3.15,5.15,9 / 10,-.07,.09,.00,,
,,.00,-3.15,5.15,10 / 11,-.08,.16,-.0001,,
,,.00,-3.15,5.15,11 / 12,-.16,.18,.00,,
,,.00,-3.15,5.10,12 / 13,-.19,.18,.00,,
,,.00,-3.10,5.10,13 / 14,-.16,.20,-.0001,,
,,.00,-3.10,5.10,14 / 15,-.15,.17,.00,,
,,.00,-3.10,5.10,15 / 16,-.16,.16,.00,,
,,.00,-3.10,5.10,16 / 17,-.21,.17,.00,,
,,.00,-3.10,5.10,17 / 18,-.17,.22,-.0001,,
,,.00,-3.10,5.10,18 / 19,-.20,.18,.00,,
,,.00,-3.10,5.10,19 / 20,-.14,.17,.00,,
,,.00,-3.10,5.10,20 / 21,-.17,.15,.00,,
,,.00,-3.10,5.15,21 / 22,-.22,.22,.00,,
,,.00,-3.15,5.15,22 / 23,-.21,.22,.00,,
,,.00,-3.15,5.15,23 / 24,-.14,.22,-.0001,,
,,.00,-2.15,6.15,24 / 26,-.22,.15,.0001,,
,,.00,-2.15,6.15,26 / 28,-.21,.23,.00,,
,,.00,-2.15,6.15,28 / 30,-.08,.23,-.0002,,
,,.00,-2.15,6.15,30 / 32,-.21,.10,.0001,,
,,.00,-2.15,6.15,32 / 34,-.21,.23,.00,,
,,.00,-2.15,6.10,34 / 36,-.20,.24,-.0001,,
,,.00,-2.15,6.10,36 / 38,-.20,.24,-.0001,,
,,.00,-2.15,6.15,38 / 40,-.08,.24,-.0002,,
,,.00,-2.15,6.10,40 / 42,-.15,.12,.00,,
,,.00,-2.15,6.10,42 / 44,-.13,.20,-.0001,,
,,.0002,-2.20,6.10,44 / 46,-.19,.19,.00,,
,,.0001,-2.15,6.10,46 / 48,-.19,.25,-.0001,,
,,.0001,-2.15,6.10,48 / 50,-.06,.25,-.0003,,
,,.0002,-2.20,6.10,50 / 52,-.03,.13,-.0002,,
,,.0002,-2.20,6.10,52 / 54,-.19,.10,.0001,,
,,.0001,-2.15,6.10,54 / 56,-.18,.26,-.0001,,
,,.0002,-2.15,6.05,56 / 58,-.18,.26,-.0001,,
,,.0002,-2.15,6.05,58 / 60,-.11,.26,-.0002,,
,,.0002,-2.15,6.05,60 / 62,-.19,.19,.00,,
,,.0001,-2.15,6.10,62 / 64,-.19,.27,-.0001,,
,,.0002,-2.20,6.10,64 / 66,-.19,.27,-.0002,,
,,.0002,-2.20,6.10,66 / 68,-.18,.26,-.0002,,
,,.0002,-2.20,6.10,68 / 70,-.17,.23,-.0001,,
,,.0003,-2.20,6.05,70 / 72,-.15,.27,-.0002,,
,,.0002,-2.15,6.05,72 / 74,-.18,.27,-.0002,,
,,.0002,-2.15,6.05,74 / 76,-.18,.27,-.0002,,
,,.0002,-2.15,6.05,76 / 78,-.18,.28,-.0002,,
,,.0002,-2.15,6.05,78 / 80,-.18,.27,-.0002,,
,,.0003,-2.20,6.05,80 / 82,-.17,.27,-.0002,,
,,.0002,-2.20,6.10,82 / 84,-.17,.27,-.0002,,
,,.0003,-2.20,6.05,84 / 86,-.17,.27,-.0002,,
,,.0002,-2.15,6.05,86 / 88,-.17,.28,-.0002,,
,,.0002,-2.15,6.05,88 / 90,-.18,.23,-.0001,,
,,.0003,-2.20,6.05,90 / 92,-.13,.28,-.0003,,
,,.0003,-2.20,6.05,92 / 94,-.17,.29,-.0002,,
,,.0002,-2.15,6.05,94 / 96,-.18,.28,-.0002,,
,,.0003,-2.20,6.05,96 / 98,-.17,.29,-.0002,,
,,.0003,-2.20,6.05,98 / 100,-.09,.18,-.0002,,
,,.0002,-2.15,6.05,100 / 102,-.07,.20,-.0003,,
,,.0003,-2.20,6.05,102 / 104,-.17,.29,-.0002,,
,,.0003,-2.20,6.05,104 / 106,-.17,.29,-.0002,,
,,.0003,-2.20,6.05,106 / 108,-.17,.18,-.0001,,
,,.0003,-2.20,6.05,108 / 110,-.06,.15,-.0002,,
,,.0002,-2.15,6.05,110 / 112,-.03,.30,-.0004,,
,,.0004,-2.20,6.00,112 / 114,-.18,.30,-.0002,,
,,.0002,-2.15,6.05,114 / 116,-.18,.30,-.0003,,
,,.0004,-2.20,6.00,116 / 118,-.17,.31,-.0003,,
,,.0002,-2.15,6.05,118 / 120,-.18,.29,-.0002,,
,,.0004,-2.20,6.00,120 / 122,-.16,.31,-.0003,,
,,.0003,-2.20,6.05,122 / 124,-.18,.31,-.0003,,
,,.0003,-2.20,6.05,124 / 126,-.18,.31,-.0003,,
,,.0003,-2.20,6.05,126 / 128,-.17,.31,-.0003,,
,,.0003,-2.20,6.05,128 / 130,-.17,.31,-.0003,,
,,.0004,-2.20,6.00,130 / 132,-.17,.31,-.0003,,
,,.0003,-2.20,6.05,132 / 134,-.17,.32,-.0003,,
,,.0003,-2.20,6.05,134 / 136,-.17,.32,-.0003,,
,,.0004,-2.20,6.00,136 / 138,-.17,.32,-.0003,,
,,.0004,-2.20,6.00,138 / 140,-.17,.31,-.0003,,
,,.0004,-2.20,6.00,140 / 142,-.16,.32,-.0003,,
,,.0003,-2.20,6.05,142 / 144,-.17,.35,-.0004,,
,,.0003,-2.20,6.05,144 / 146,-.19,.32,-.0003,,
,,.0004,-2.20,6.00,146 / 148,-.15,.34,-.0004,,
,,.0004,-2.20,6.00,148 / 150,-.20,.35,-.0003,,
,,.0004,-2.20,6.00,150 / 152,-.20,.35,-.0003,,
,,.0004,-2.20,6.00,152 / 154,-.15,.40,-.0005,,
,,.0004,-2.20,6.00,154 / 156,-.20,.35,-.0003,,
,,.0004,-2.20,6.00,156 / 158,-.20,.35,-.0003,,
,,.0005,-2.25,6.00,158 / 160,-.20,.40,-.0004,,
,,.0005,-2.25,6.00,160 / 162,-.20,.40,-.0004,,
,,.0004,-2.20,6.00,162 / 164,-.20,.40,-.0004,,
,,.0004,-2.20,6.00,164 / 166,-.20,.40,-.0004,,
,,.0004,-2.20,6.00,166 / 168,-.20,.40,-.0004,,
,,.0005,-2.25,5.95,168 / 170,-.20,.40,-.0004,,
,,.0004,-2.20,6.00,170 / 172,-.20,.45,-.0005,,
,,.0005,-2.25,5.95,172 / 174,-.20,.45,-.0005,,
,,.0004,-2.20,6.00,174 / 176,-.20,.40,-.0004,,
,,.0006,-2.25,5.95,176 / 178,-.20,.40,-.0004,,
,,.0004,-2.20,6.00,178 / 180,-.20,.45,-.0005,,
,,.0006,-2.25,5.95,180 / 182,-.20,.45,-.0005,,
,,.0004,-2.20,6.00,182 / 184,-.20,.40,-.0004,,
,,.0006,-2.25,5.95,184 / 186,-.15,.45,-.0006,,
,,.0006,-2.25,5.95,186 / 188,-.20,.40,-.0004,,
,,.0006,-2.25,5.95,188 / 190,-.15,.40,-.0005,,
,,.0005,-2.20,5.95,190 / 192,-.15,.45,-.0006,,
,,.0005,-2.20,5.95,192 / 194,-.20,.45,-.0005,,
,,.0006,-2.25,5.95,194 / 196,-.15,.45,-.0006,,
,,.0006,-2.25,5.95,196 / 198,-.20,.45,-.0005,,
,,.0004,-3.20,5.00,198 / 199,-.25,.40,-.0003,,
,,.0002,-3.15,5.05,199 / 200,-.25,.40,-.0003,,
,,.0004,-3.20,5.00,200 / 201,-.30,.40,-.0002,,
,,.0003,-3.15,5.00,201 / 202,-.25,.40,-.0003,,
,,.0003,-3.15,5.00,202 / 203,-.25,.40,-.0003,,
,,.0003,-3.15,5.00,203 / 204,-.25,.40,-.0003,,
,,.0012,-.40,7.75,204 / 208,0,.60,-.0012,,
,,.0006,-2.25,5.95,208 / 210,-.15,.45,-.0006,,
,,.0007,-2.25,5.90,210 / 212,-.15,.45,-.0006,,
,,.0013,-.40,7.70,212 / 216,0,.65,-.0013,,
,,.0013,-.40,7.70,216 / 220,0,.60,-.0012,,
,,.0014,-.40,7.70,220 / 224,.05,.60,-.0013,,
,,.0007,-2.25,5.85,224 / 226,-.10,.50,-.0007,,
,,.0007,-2.25,5.90,226 / 228,-.15,.45,-.0006,,
,,.0007,-2.25,5.90,228 / 230,-.10,.50,-.0008,,
,,.0007,-2.25,5.85,230 / 232,-.15,.45,-.0006,,
,,.0007,-2.25,5.85,232 / 234,-.10,.50,-.0008,,
,,.0008,-2.25,5.85,234 / 236,-.15,.50,-.0007,,
,,.0008,-2.25,5.85,236 / 238,-.15,.50,-.0007,,
,,.0008,-2.25,5.85,238 / 240,-.10,.55,-.0008,,
,,.0008,-2.25,5.85,240 / 242,-.15,.50,-.0007,,
,,.0008,-2.25,5.85,242 / 244,-.10,.55,-.0008,,
,,.0008,-2.30,5.85,244 / 246,-.15,.50,-.0007,,
,,.0008,-2.30,5.85,246 / 248,-.10,.50,-.0008,,
,,.0008,-2.25,5.85,248 / 250,-.10,.50,-.0008,,
,,.0008,-2.30,5.85,250 / 252,-.10,.60,-.0009,,
,,.0008,-2.30,5.85,252 / 254,-.20,.55,-.0007,,
,,.0008,-2.25,5.85,254 / 256,-.15,.60,-.0008,,
,,.0009,-2.30,5.80,256 / 258,-.15,.55,-.0008,,
,,.0009,-2.30,5.80,258 / 260,-.10,.55,-.0009,,
,,.0008,-2.25,5.80,260 / 262,-.15,.55,-.0008,,
,,.0009,-2.25,5.80,262 / 264,-.10,.60,-.0009,,
,,.0009,-2.30,5.80,264 / 266,-.15,.55,-.0008,,
,,.0009,-2.30,5.80,266 / 268,-.10,.60,-.0009,,
,,.0009,-2.30,5.80,268 / 270,-.10,.60,-.0009,,
,,.0009,-2.30,5.80,270 / 272,-.15,.60,-.0009,,
,,.0009,-2.30,5.80,272 / 274,-.15,.65,-.0009,,
,,.0010,-2.30,5.75,274 / 276,-.15,.70,-.0010,,
,,.0009,-2.25,5.75,276 / 278,-.20,.70,-.0009,,
,,.0010,-2.30,5.75,278 / 280,-.20,.65,-.0009,,
,,.0010,-2.30,5.75,280 / 282,-.15,.65,-.0009,,
,,.0010,-2.30,5.75,282 / 284,-.15,.65,-.0010,,
,,.0010,-2.30,5.75,284 / 286,-.10,.75,-.0011,,
,,.0010,-2.30,5.75,286 / 288,-.20,.75,-.0010,,
,,.0010,-2.30,5.75,288 / 290,-.25,.75,-.0010,,
,,.0011,-2.30,5.70,290 / 292,-.20,.80,-.0011,,
,,.0011,-2.30,5.70,292 / 294,-.20,.80,-.0011,,
,,.0011,-2.30,5.70,294 / 296,-.25,.75,-.0010,,
,,.0011,-2.30,5.70,296 / 298,-.20,.80,-.0011,,
,,.0011,-2.30,5.70,298 / 300,-.20,.80,-.0011,,
,,.0011,-2.30,5.70,300 / 302,-.25,.80,-.0010,,
,,.0011,-2.30,5.70,302 / 304,-.25,.85,-.0011,,
,,.0011,-2.30,5.65,304 / 306,-.25,.85,-.0011,,
,,.0011,-2.30,5.65,306 / 308,-.20,.85,-.0011,,
,,.0011,-2.30,5.65,308 / 310,-.20,.85,-.0011,,
,,.0011,-2.30,5.65,310 / 312,-.25,.85,-.0011,,
,,.0011,-2.30,5.65,312 / 314,-.25,.85,-.0011,,
,,.0012,-2.30,5.60,314 / 316,-.20,.90,-.0012,,
,,.0011,-2.30,5.65,316 / 318,-.25,.90,-.0011,,
,,.0012,-2.35,5.65,318 / 320,-.25,.90,-.0012,,
,,.0024,-.70,7.30,320 / 324,.10,1.25,-.0024,,
,,.0024,-.70,7.25,324 / 328,.10,1.30,-.0024,,
,,.0012,-2.30,5.60,328 / 330,-.25,.95,-.0012,,
,,.0012,-2.30,5.60,330 / 332,-.25,.80,-.0011,,
,,.0025,-.70,7.20,332 / 336,.25,1.20,-.0025,,
,,.0026,-.75,7.15,336 / 340,.25,1.25,-.0026,,
,,.0026,-.70,7.15,340 / 344,.25,1.25,-.0026,,
,,.0026,-.70,7.10,344 / 348,.25,1.45,-.0028,,
,,.0013,-2.30,5.50,348 / 350,-.30,1.00,-.0013,,
,,.0013,-2.30,5.50,350 / 352,-.20,1.10,-.0014,,
,,.0027,-.75,7.05,352 / 356,.10,1.50,-.0027,,
,,.0028,-.45,6.65,356 / 360,.15,1.55,-.0028,,
,,.0025,0,6.70,360 / 364,.10,1.55,-.0028,,
,,.0029,-.45,6.65,364 / 368,.15,1.60,-.0029,,
,,.0033,-.45,6.05,368 / 372,.15,1.60,-.0029,,
,,.0024,.40,6.60,372 / 376,.15,1.65,-.0029,,
,,.0034,-.50,5.95,376 / 380,.15,1.50,-.0028,,
,,.0029,-.35,6.60,380 / 384,.35,1.75,-.0032,,
,,.0028,-.45,6.80,384 / 388,.10,1.75,-.0030,,
,,.0032,-.30,6.05,388 / 392,.15,1.80,-.0031,,
,,.0029,-.05,6.30,392 / 396,.15,1.80,-.0031,,
,,.0035,-.35,5.75,396 / 400,.15,1.90,-.0032,,
,,.0078,4.55,10.60,400 / 410,1.70,3.50,-.0081,,
,,.0085,3.45,10.60,410 / 420,1.80,3.40,-.0082,,
,,.0082,3.95,10.85,420 / 430,2.15,3.85,-.0087,,
,,.0089,3.30,10.10,430 / 440,1.95,3.80,-.0087,,
,,.0082,4.75,10.50,440 / 450,2.20,4.00,-.0090,,
,,.0097,3.65,8.25,450 / 460,2.25,4.10,-.0091,,
,,.0091,3.90,9.60,460 / 470,2.45,4.20,-.0093,,
,,.0097,2.85,9.05,470 / 480,2.60,4.50,-.0096,,
,,.0094,3.35,9.90,480 / 490,2.55,4.65,-.0097,,
,,.0097,2.70,9.50,490 / 500,2.70,4.85,-.0099,,
,,.0098,2.80,9.55,500 / 510,2.75,5.20,-.0100,,
,,.0099,2.50,9.40,510 / 520,2.60,5.15,-.0101,,
,,.0101,2.40,9.20,520 / 530,2.90,5.15,-.0102,,
,,.0101,2.30,9.10,530 / 540,3.20,5.30,-.0103,,
,,.0102,2.20,8.90,540 / 550,3.35,5.45,-.0104,,
,,.0103,2.10,8.70,550 / 560,3.45,5.55,-.0105,,
,,.0104,2.05,8.60,560 / 570,3.55,5.75,-.0106,,
,,.0104,2.30,8.10,570 / 580,3.60,6.45,-.0106,,
,,.0105,2.50,7.85,580 / 590,3.20,6.60,-.0107,,
,,.0105,2.15,7.70,590 / 600,3.30,6.50,-.0107,,
,,.0105,2.05,7.50,600 / 610,3.65,6.70,-.0107,,
,,.0105,2.00,7.35,610 / 620,3.75,6.85,-.0107,,
,,.0105,1.90,7.20,620 / 630,3.80,6.65,-.0108,,
,,.0105,1.80,7.05,630 / 640,4.20,7.40,-.0106,,
,,.0104,1.75,6.90,640 / 650,3.70,7.00,-.0109,,
,,.0102,1.25,6.70,650 / 660,4.35,7.15,-.0107,,
,,.0105,1.60,7.00,660 / 670,4.45,7.20,-.0107,,
,,.0104,1.70,6.40,670 / 680,4.60,7.35,-.0106,,
,,.0101,1.45,6.05,680 / 690,4.70,7.50,-.0105,,
,,.0100,1.05,6.15,690 / 700,4.75,8.35,-.0101,,
,,.0100,1.30,5.90,700 / 710,4.10,8.50,-.0103,,
,,.0103,1.85,5.85,710 / 720,4.20,8.65,-.0102,,
,,.0099,1.45,5.50,720 / 730,4.25,8.75,-.0102,,
,,.0098,1.35,5.30,730 / 740,4.40,8.95,-.0100,,
,,.0090,.70,4.85,740 / 750,4.30,8.95,-.0101,,
,,.0098,1.05,5.65,750 / 760,4.45,9.20,-.0098,,
,,.0097,.95,5.50,760 / 770,4.45,9.30,-.0098,,
,,.0091,.55,5.05,770 / 780,4.55,9.45,-.0096,,
,,.0092,.50,5.25,780 / 790,4.60,9.55,-.0095,,
,,.0092,.85,4.85,790 / 800,4.70,8.90,-.0100,,
,,.0092,1.10,4.65,800 / 810,5.45,8.85,-.0095,,
,,.0085,.35,4.50,810 / 820,5.60,9.90,-.0084,,
,,.0087,.35,4.80,820 / 830,4.80,10.00,-.0090,,
,,.0088,.60,4.65,830 / 840,4.85,10.05,-.0089,,
,,.0087,.85,4.25,840 / 850,4.95,10.25,-.0086,,
,,.0077,.25,3.85,850 / 860,4.90,10.30,-.0087,,
,,.0081,.20,4.30,860 / 870,5.00,9.55,-.0094,,
,,.0086,.65,4.25,870 / 880,5.90,9.60,-.0084,,
,,.0076,.40,3.65,880 / 890,6.05,10.75,-.0069,,
,,.0074,.40,3.45,890 / 900,4.95,10.65,-.0083,,
,,.0079,.70,3.60,900 / 910,5.10,9.90,-.0090,,
,,.0071,.05,3.50,910 / 920,6.15,9.95,-.0077,,
,,.0078,.35,3.75,920 / 930,6.10,10.85,-.0067,,
,,.0138,1.75,5.10,930 / 950,13.45,19.35,-.0147,,
,,.0171,2.60,5.85,950 / 975,17.70,23.75,-.0177,,
,,.0159,2.55,5.10,975 / 1000,18.20,24.25,-.0164,,
,,.0154,2.40,4.85,1000 / 1025,18.15,23.90,-.0170,,
,,.0144,2.05,4.55,1025 / 1050,18.85,24.85,-.0145,,
,,.0139,1.90,4.35,1050 / 1075,18.60,25.15,-.0144,,
,,.0128,1.60,4.00,1075 / 1100,18.75,24.90,-.0146,,
,,.0123,1.50,3.75,1100 / 1125,19.30,25.60,-.0125,,
,,.0117,1.35,3.60,1125 / 1150,19.15,26.10,-.0118,,
,,.0109,1.15,3.35,1150 / 1175,19.00,26.00,-.0123,,
,,.0101,1.10,2.95,1175 / 1200,19.35,26.40,-.0109,,
,,.0104,1.25,3.00,1200 / 1225,19.55,26.70,-.0099,,
,,.0091,.85,2.70,1225 / 1250,19.40,26.55,-.0106,,
,,.0088,.85,2.60,1250 / 1275,19.80,27.05,-.0086,,
,,.0076,.45,2.40,1275 / 1300,19.70,27.10,-.0087,,
,,.0082,.60,2.55,1300 / 1325,19.75,27.20,-.0084,,
,,.0075,.55,2.25,1325 / 1350,19.70,27.15,-.0086,,
,,.0069,.45,2.10,1350 / 1375,20.10,27.60,-.0068,,
,,.0062,.20,2.00,1375 / 1400,19.85,27.40,-.0078,,
,,.0066,.35,2.10,1400 / 1425,20.20,27.80,-.0060,,
,,.0060,.35,1.80,1425 / 1450,19.95,27.65,-.0070,,
,,.0056,.30,1.70,1450 / 1475,20.25,28.00,-.0054,,
,,.0052,.20,1.60,1475 / 1500,20.15,27.95,-.0058,,
,,.0050,.20,1.55,1500 / 1525,20.20,28.00,-.0055,,
,,.0047,.15,1.50,1525 / 1550,20.25,28.10,-.0051,,
,,.0045,.10,1.45,1550 / 1575,20.15,28.00,-.0056,,
,,.0043,.10,1.35,1575 / 1600,20.45,28.35,-.0040,,
,,.0041,.10,1.30,1600 / 1625,20.20,28.15,-.0051,,
,,.0039,.05,1.25,1625 / 1650,20.50,28.45,-.0036,,
,,.0036,0,1.20,1650 / 1675,20.40,28.40,-.0039,,
,,.0031,-.15,1.15,1675 / 1700,20.40,28.40,-.0039,,
,,.0036,-.05,1.25,1700 / 1725,20.45,28.45,-.0036,,

16 SEP 22  (437)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,.85,9.15,5 / 10,-.01,.08,-.0001,,
,,.00,.85,9.15,10 / 15,-.05,.14,-.0001,,
