This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 9/8/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
752.92,+19.35,"20,039,825",740.00,760.20,739.26

10 SEP 21  (3)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0030,-10.50,28.50,230 / 240,-3.30,5.20,-.0030,,
,,.0031,-10.50,28.50,240 / 250,-1.75,3.95,-.0033,,
,,.0032,-10.50,28.50,250 / 260,-2.55,3.20,-.0019,,
,,.0032,-10.50,28.50,260 / 270,-3.85,6.90,-.0042,,
,,.0037,-11.00,28.50,270 / 280,-5.45,7.70,-.0035,,
,,.0038,-11.00,28.50,280 / 290,-6.05,8.35,-.0036,,
,,.0038,-10.00,27.50,290 / 300,-3.00,6.50,-.0047,,
,,.0043,-10.50,27.50,300 / 310,-4.50,6.05,-.0031,,
,,.0040,-11.00,28.50,310 / 320,-7.55,10.50,-.0044,,
,,.0026,-15.50,23.50,320 / 325,-8.45,9.60,-.0020,,
,,.0022,-15.50,24.00,325 / 330,-7.80,9.20,-.0022,,
,,.0022,-15.50,24.00,330 / 335,-7.70,9.25,-.0023,,
,,.0026,-15.50,23.50,335 / 340,-7.70,9.20,-.0023,,
,,.0019,-15.00,24.00,340 / 345,-7.65,9.65,-.0027,,
,,.0027,-15.50,23.50,345 / 350,-5.00,8.45,-.0037,,
,,.0027,-15.50,23.50,350 / 355,-7.05,6.25,-.0007,,
,,.0027,-15.50,23.50,355 / 360,-7.50,9.70,-.0029,,
,,.0024,-15.50,24.00,360 / 365,-7.55,9.40,-.0026,,
,,.0027,-16.00,24.00,365 / 370,-8.15,9.85,-.0025,,
,,.0024,-15.50,24.00,370 / 375,-7.00,9.95,-.0034,,
,,.0027,-15.50,23.50,375 / 380,-7.50,8.40,-.0020,,
,,.0028,-15.50,23.50,380 / 385,-6.75,9.30,-.0032,,
,,.0031,-16.00,23.50,385 / 390,-7.75,8.60,-.0021,,
,,.0031,-16.00,23.50,390 / 395,-7.75,8.50,-.0020,,
,,-.0031,-8.50,25.95,395 / 400,-6.35,10.50,-.0042,,
,,.0082,-16.95,16.50,400 / 405,-7.50,9.60,-.0029,,
,,.0029,-14.50,22.50,405 / 410,-7.75,9.45,-.0027,,
,,.0061,-10.50,26.00,410 / 420,-7.45,11.95,-.0062,,
,,.0067,-11.00,25.50,420 / 430,-6.95,11.95,-.0065,,
,,.0065,-11.00,26.00,430 / 440,-6.95,11.45,-.0063,,
,,.0072,-11.50,25.00,440 / 450,-5.65,8.80,-.0057,,
,,.0064,-10.50,25.95,450 / 460,-3.30,11.20,-.0081,,
,,.0067,-10.95,26.00,460 / 470,-4.00,11.05,-.0077,,
,,.0078,-11.95,24.45,470 / 480,-5.55,9.15,-.0063,,
,,.0067,-10.45,25.95,480 / 490,-6.65,12.50,-.0073,,
,,.0073,-11.00,25.00,490 / 500,-6.50,12.70,-.0075,,
,,.0079,-12.00,24.50,500 / 510,-6.20,10.55,-.0070,,
,,.0076,-12.50,26.00,510 / 520,-4.55,9.20,-.0072,,
,,.0078,-12.50,25.50,520 / 530,-2.70,13.45,-.0091,,
,,.0160,-6.00,31.00,530 / 550,1.55,15.30,-.0168,,
,,.0247,.80,35.20,550 / 580,4.20,17.00,-.0247,,
,,.0171,-4.70,21.50,580 / 600,2.70,17.35,-.0174,,
,,.0081,-3.65,22.55,600 / 610,-4.85,7.70,-.0083,,
,,.0086,-10.20,21.45,610 / 620,0,13.45,-.0089,,
,,.0086,-10.60,21.15,620 / 630,-7.95,11.15,-.0088,,
,,.0087,-10.55,21.30,630 / 640,-7.95,17.70,-.0089,,
,,.0086,-12.80,21.00,640 / 650,-7.20,17.50,-.0089,,
,,.0089,-10.50,23.05,650 / 660,-4.60,16.95,-.0088,,
,,.0088,-10.55,20.65,660 / 670,-8.40,15.10,-.0093,,
,,.0089,-10.75,21.45,670 / 680,-8.55,18.80,-.0090,,
,,.0090,-9.95,20.65,680 / 690,-8.35,19.15,-.0090,,
,,.0089,-9.00,18.55,690 / 700,-2.55,18.50,-.0080,,
,,.0083,-10.55,17.00,700 / 710,-7.85,13.60,-.0100,,
,,.0088,-9.95,19.00,710 / 720,-4.25,19.35,-.0080,,
,,.0101,-7.00,20.45,720 / 730,-9.00,15.30,-.0102,,
,,.0165,-6.85,20.00,730 / 750,-3.15,24.25,-.0186,,
,,.0169,-7.00,21.90,750 / 770,-.40,26.35,-.0171,,
,,.0241,-2.55,22.00,770 / 800,3.80,26.95,-.0293,,
,,.0234,.45,18.00,800 / 830,8.15,34.15,-.0244,,
,,.0202,2.00,18.55,830 / 850,-2.95,30.15,-.0167,,
,,.0138,-5.45,14.25,850 / 870,-3.65,29.50,-.0176,,
,,.0083,-6.90,13.70,870 / 880,-9.15,24.00,-.0076,,
,,.0156,-.75,12.65,880 / 900,-.40,30.05,-.0152,,
,,.0154,-1.40,13.00,900 / 920,-2.95,27.25,-.0191,,
,,.0174,-5.45,19.45,920 / 940,-1.80,33.05,-.0141,,
,,.0080,-11.55,17.45,940 / 950,-10.10,25.00,-.0076,,
,,.0064,-12.95,16.85,950 / 960,-10.50,22.00,-.0105,,
,,.0118,-7.85,16.40,960 / 975,-3.50,29.10,-.0087,,
,,.0028,-8.45,10.00,975 / 980,-14.10,19.50,-.0057,,
,,.0120,-2.50,9.60,980 / 1000,-1.45,32.40,-.0144,,
,,.0186,.40,12.45,1000 / 1025,2.10,36.65,-.0180,,
,,.0166,-3.45,14.00,1025 / 1050,1.90,37.40,-.0175,,
,,.0155,-4.00,13.50,1050 / 1075,2.60,37.85,-.0164,,
,,.0118,-4.50,10.50,1075 / 1100,2.65,38.25,-.0159,,
,,.0172,-2.00,13.00,1100 / 1125,3.85,37.95,-.0149,,
,,.0145,-5.00,13.50,1125 / 1150,4.10,38.55,-.0138,,
,,.0115,-6.00,12.00,1150 / 1175,4.35,38.80,-.0132,,
,,.0127,-5.00,12.00,1175 / 1200,4.15,38.05,-.0145,,
,,.0134,-5.00,12.50,1200 / 1225,4.45,38.90,-.0130,,
,,.0134,-4.50,12.00,1225 / 1250,5.15,38.70,-.0123,,
,,.0066,-6.50,8.90,1250 / 1275,5.30,40.45,-.0096,,
,,.0099,-3.80,8.75,1275 / 1300,2.20,38.95,-.0164,,
,,.0130,-3.25,10.35,1300 / 1325,5.55,42.30,-.0062,,
,,.0108,-6.45,12.00,1325 / 1350,4.50,41.00,-.0098,,
,,.0084,-7.50,11.45,1350 / 1375,3.50,39.50,-.0139,,
,,.0120,-3.20,9.45,1375 / 1400,6.00,42.00,-.0056,,
,,.0075,-3.20,6.55,1400 / 1425,4.50,41.00,-.0098,,
,,.0026,-6.55,6.85,1425 / 1450,4.00,40.50,-.0117,,
,,.0102,-5.10,10.25,1450 / 1475,6.50,42.50,-.0036,,
,,.0093,-4.50,9.00,1475 / 1500,5.50,41.50,-.0072,,
,,.0068,-4.00,7.00,1500 / 1525,4.50,41.00,-.0100,,
,,.0093,-4.45,8.95,1525 / 1550,5.00,42.00,-.0072,,
,,.0022,-7.45,7.85,1550 / 1575,5.50,42.00,-.0063,,
,,.0117,-4.20,10.00,1575 / 1600,4.55,40.45,-.0113,,
,,.0026,-6.25,6.95,1600 / 1625,7.55,43.45,.0008,,
,,.0055,-6.20,8.50,1625 / 1650,5.50,41.50,-.0073,,
,,.0067,-6.05,9.05,1650 / 1675,6.00,42.00,-.0052,,
,,-.0019,-6.25,4.60,1675 / 1700,6.00,42.00,-.0052,,
,,.0107,-.30,5.45,1700 / 1725,5.50,42.00,-.0063,,

17 MAR 23  (556)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-15.00,25.00,5 / 10,-.09,.48,-.0003,,
,,.00,-15.00,25.00,10 / 15,-.51,.57,-.0001,,
,,.00,-15.00,25.00,15 / 20,-.57,.43,.00,,
,,.00,-15.00,25.00,20 / 25,-.41,.49,-.0001,,
,,.00,-15.00,25.00,25 / 30,-.17,.49,-.0004,,
,,.00,-15.00,25.00,30 / 35,-.52,.23,.0002,,
,,.00,-15.00,25.00,35 / 40,-.52,.85,-.0004,,
,,.00,-15.00,25.00,40 / 45,-.75,.87,-.0002,,
,,.00,-15.00,25.00,45 / 50,-.26,.90,-.0007,,
,,.0008,-15.00,24.50,50 / 55,-.77,.45,.0002,,
,,.0044,24.00,63.00,55 / 100,.71,2.17,-.0042,,
,,.0070,28.00,67.50,100 / 150,1.20,2.64,-.0063,,
,,.0106,26.50,66.50,150 / 200,2.55,4.00,-.0102,,
,,.0150,25.00,64.50,200 / 250,3.15,5.20,-.0132,,
,,.0165,26.70,63.00,250 / 300,4.95,9.25,-.0196,,
,,.0214,27.45,58.30,300 / 350,3.50,12.50,-.0224,,
,,.0299,22.75,52.10,350 / 400,3.00,17.45,-.0270,,
,,.0318,21.20,51.75,400 / 450,4.25,18.10,-.0301,,
,,.0351,18.85,49.15,450 / 500,8.75,23.80,-.0361,,
,,.0379,16.25,45.65,500 / 550,9.60,27.50,-.0385,,
,,.0235,2.90,33.25,550 / 580,2.50,20.40,-.0239,,
,,.0161,-4.30,26.85,580 / 600,-.45,18.50,-.0165,,
,,.0413,16.25,41.25,600 / 650,10.60,31.45,-.0422,,
,,.0409,9.15,34.00,650 / 700,18.40,40.65,-.0415,,
,,.0247,-1.80,28.00,700 / 730,1.75,26.50,-.0266,,
,,.0143,-6.30,16.70,730 / 750,-2.70,26.50,-.0168,,
,,.0429,13.00,33.05,750 / 800,14.00,44.25,-.0429,,
,,.0390,4.10,30.00,800 / 850,17.15,46.50,-.0416,,
,,.0226,-4.55,23.15,850 / 880,5.85,35.45,-.0236,,
,,.0169,-3.50,18.65,880 / 900,-1.30,29.20,-.0156,,
,,.0381,5.00,25.20,900 / 950,20.85,51.30,-.0376,,
,,.0300,-.70,20.00,950 / 1000,22.35,52.80,-.0356,,
,,.0243,-1.50,14.95,1000 / 1050,24.00,54.15,-.0333,,
,,.0346,4.55,20.50,1050 / 1100,25.60,56.60,-.0294,,
,,.0272,0,17.00,1100 / 1150,23.20,58.85,-.0297,,
,,.0245,-1.50,16.00,1150 / 1200,22.50,62.00,-.0270,,
,,.0239,-2.50,16.50,1200 / 1250,23.50,63.00,-.0247,,
,,.0202,-1.50,12.50,1250 / 1300,24.50,63.50,-.0228,,
,,.0114,-3.50,10.00,1300 / 1325,2.50,41.50,-.0115,,
,,.0076,-7.00,10.65,1325 / 1350,3.00,42.00,-.0100,,
,,.0112,-5.65,12.00,1350 / 1375,4.00,42.00,-.0085,,
,,.0101,-6.00,11.50,1375 / 1400,4.50,41.00,-.0093,,
,,.0073,-7.00,10.50,1400 / 1425,4.00,40.00,-.0116,,
,,.0080,-7.50,11.50,1425 / 1450,5.50,41.50,-.0069,,
,,.0057,-7.50,10.00,1450 / 1475,5.50,41.50,-.0068,,
,,.0064,-5.00,8.00,1475 / 1500,4.50,40.50,-.0102,,
,,.0033,-6.00,7.00,1500 / 1525,4.50,41.50,-.0085,,
,,.0098,-5.00,10.30,1525 / 1550,5.50,42.50,-.0051,,
,,.0102,-1.80,7.30,1550 / 1575,5.00,41.00,-.0086,,
,,.0083,-2.30,6.50,1575 / 1600,6.00,42.00,-.0050,,
,,.0038,-7.00,8.50,1600 / 1625,5.50,41.50,-.0068,,
,,.0055,-7.50,10.00,1625 / 1650,5.00,41.50,-.0078,,
,,.0055,-7.50,10.00,1650 / 1675,6.00,42.50,-.0040,,
,,.0008,-7.80,7.55,1675 / 1700,5.00,41.50,-.0079,,
,,.0114,-1.75,7.80,1700 / 1725,5.00,42.50,-.0060,,

16 JUN 23  (647)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,-.0001,-14.70,25.00,5 / 10,-.08,.12,-.0001,,
,,.0002,-15.00,24.70,10 / 15,-.04,.40,-.0003,,
,,.0001,-15.00,24.90,15 / 20,-.23,.22,-.0001,,
,,-.0001,-14.90,25.00,20 / 25,-.03,.35,-.0003,,
,,.0004,-15.00,24.70,25 / 30,-.14,.35,-.0003,,
,,-.0003,-14.70,25.00,30 / 35,-.22,.34,-.0002,,
,,.00,-15.00,25.00,35 / 40,-.18,.34,-.0002,,
,,.00,-15.00,25.00,40 / 45,-.04,.41,-.0004,,
,,.0007,-15.00,24.50,45 / 50,-.09,.27,-.0003,,
,,.0006,-15.00,24.50,50 / 55,0,.28,-.0004,,
,,.0048,23.50,63.00,55 / 100,1.23,1.50,-.0040,,
,,.0083,27.50,66.50,100 / 150,1.65,2.75,-.0068,,
,,.0116,26.00,65.50,150 / 200,2.95,4.90,-.0112,,
,,.0161,24.00,63.50,200 / 250,4.70,7.20,-.0158,,
,,.0179,25.70,61.50,250 / 300,5.80,8.90,-.0193,,
,,.0256,20.50,56.30,300 / 350,7.35,14.90,-.0252,,
,,.0263,23.00,55.15,350 / 400,6.50,14.95,-.0263,,
,,.0299,24.35,49.75,400 / 450,11.00,18.50,-.0312,,
,,.0339,21.25,45.50,450 / 500,11.00,22.45,-.0337,,
,,.0364,19.50,39.95,500 / 550,11.55,25.95,-.0360,,
,,.0225,7.05,27.45,550 / 580,2.10,20.00,-.0224,,
,,.0152,-.45,21.75,580 / 600,-2.90,17.65,-.0154,,
,,.0374,13.25,29.00,600 / 650,13.30,34.90,-.0395,,
,,.0389,18.00,33.00,650 / 700,18.00,39.00,-.0390,,
,,.0222,3.00,20.50,700 / 730,4.50,28.00,-.0240,,
,,.0138,-.50,13.00,730 / 750,4.00,22.50,-.0147,,
,,.0359,12.00,24.00,750 / 800,20.10,38.00,-.0399,,
,,.0372,8.50,29.00,800 / 850,19.15,49.40,-.0360,,
,,.0208,-5.30,24.00,850 / 880,3.10,35.50,-.0231,,
,,.0112,-8.45,16.30,880 / 900,-1.10,29.15,-.0142,,
,,.0360,5.00,27.85,900 / 950,20.85,50.75,-.0349,,
,,.0278,-.90,21.00,950 / 1000,28.70,46.30,-.0329,,
,,.0317,1.00,24.30,1000 / 1050,29.75,48.45,-.0305,,
,,.0270,-.80,20.00,1050 / 1100,24.00,55.60,-.0295,,
,,.0264,1.00,17.50,1100 / 1150,22.25,58.05,-.0291,,
,,.0251,2.00,15.00,1150 / 1200,22.00,61.50,-.0261,,
,,.0216,.50,13.00,1200 / 1250,23.00,60.95,-.0258,,
,,.0226,.50,14.00,1250 / 1300,25.05,57.00,-.0287,,
,,.0175,-1.50,11.50,1300 / 1350,30.50,63.50,-.0136,,
,,.0180,-3.45,14.00,1350 / 1400,26.00,62.80,-.0203,,
,,.0155,-.90,9.45,1400 / 1450,28.20,63.50,-.0162,,
