This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 5/4/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
684.90,-24.54,"27,043,143",703.80,706.00,680.50

7 MAY 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0078,1.35,13.40,400 / 410,1.55,3.50,-.0078,,
,,.0079,1.35,13.25,410 / 420,1.65,3.70,-.0081,,
,,.0082,1.25,12.95,420 / 430,1.75,3.95,-.0083,,
,,.0084,1.20,12.75,430 / 440,1.80,4.10,-.0085,,
,,.0086,1.15,12.55,440 / 450,2.10,4.30,-.0088,,
,,.0088,1.10,12.30,450 / 460,2.05,4.30,-.0088,,
,,.0089,1.05,12.05,460 / 470,2.15,4.65,-.0091,,
,,.0091,1.00,11.80,470 / 480,2.40,4.85,-.0093,,
,,.0089,1.80,11.60,480 / 490,2.30,4.85,-.0093,,
,,.0096,.90,10.55,490 / 500,2.40,5.20,-.0095,,
,,.0094,.85,11.15,500 / 510,2.50,5.40,-.0096,,
,,.0095,.85,10.95,510 / 520,2.55,5.60,-.0097,,
,,.0096,.75,10.70,520 / 530,2.65,5.80,-.0098,,
,,.0097,.70,10.50,530 / 540,2.70,5.95,-.0098,,
,,.0098,.70,9.55,540 / 550,2.80,6.15,-.0099,,
,,.0097,1.35,9.40,550 / 560,3.20,6.30,-.0100,,
,,.0098,1.25,9.20,560 / 570,3.25,6.15,-.0100,,
,,.0098,1.25,9.65,570 / 580,3.05,6.40,-.0100,,
,,.0098,.50,8.80,580 / 590,3.35,6.85,-.0100,,
,,.0098,1.10,9.25,590 / 600,3.60,6.75,-.0100,,
,,.0098,.45,9.10,600 / 610,3.25,6.70,-.0101,,
,,.0098,.40,8.90,610 / 620,3.30,7.30,-.0100,,
,,.0098,.35,8.70,620 / 630,3.35,7.50,-.0100,,
,,.0098,.35,8.55,630 / 640,3.40,7.65,-.0100,,
,,.0099,1.15,8.35,640 / 650,3.90,7.80,-.0098,,
,,.0094,.25,7.30,650 / 660,3.95,7.50,-.0099,,
,,.0096,.25,8.00,660 / 670,4.00,7.65,-.0098,,
,,.0096,.20,7.85,670 / 680,4.10,7.80,-.0098,,
,,.0095,.20,7.70,680 / 690,4.15,7.90,-.0097,,
,,.0095,.60,7.20,690 / 700,4.20,8.05,-.0097,,
,,.0094,.45,6.95,700 / 710,4.25,8.20,-.0096,,
,,.0093,.05,7.20,710 / 720,4.30,8.35,-.0095,,
,,.0093,.05,7.10,720 / 730,3.80,8.45,-.0098,,
,,.0092,.05,6.95,730 / 740,3.85,9.10,-.0094,,
,,.0091,0,6.75,740 / 750,4.40,9.25,-.0091,,
,,.0090,0,6.65,750 / 760,4.45,8.85,-.0092,,
,,.0090,-.05,6.55,760 / 770,4.50,8.95,-.0092,,
,,.0088,-.10,6.40,770 / 780,4.55,9.05,-.0091,,
,,.0088,-.10,6.25,780 / 790,4.60,9.20,-.0090,,
,,.0087,-.10,6.15,790 / 800,4.60,9.30,-.0089,,
,,.0086,-.15,6.00,800 / 810,4.65,9.40,-.0088,,
,,.0085,-.15,5.90,810 / 820,4.75,9.55,-.0086,,
,,.0084,-.20,5.75,820 / 830,4.75,9.60,-.0086,,
,,.0083,-.20,5.65,830 / 840,4.75,9.75,-.0085,,
,,.0081,-.25,5.50,840 / 850,4.75,9.90,-.0084,,
,,.0081,-.25,5.45,850 / 860,4.80,10.00,-.0083,,
,,.0079,-.30,5.30,860 / 870,4.85,10.05,-.0082,,
,,.0079,-.25,5.20,870 / 880,4.85,10.15,-.0081,,
,,.0077,-.30,5.05,880 / 890,4.95,10.30,-.0079,,
,,.0076,-.30,4.95,890 / 900,4.90,10.35,-.0079,,
,,.0075,-.35,4.85,900 / 910,4.90,10.50,-.0078,,
,,.0075,-.35,4.80,910 / 920,4.95,10.60,-.0077,,
,,.0073,-.40,4.65,920 / 930,4.95,10.70,-.0076,,
,,.0143,1.65,6.60,930 / 950,12.95,18.80,-.0146,,
,,.0172,2.45,7.25,950 / 975,17.10,23.10,-.0178,,
,,.0165,2.20,6.85,975 / 1000,17.35,23.50,-.0171,,
,,.0158,2.00,6.45,1000 / 1025,17.50,23.90,-.0164,,
,,.0151,1.80,6.05,1025 / 1050,17.70,24.35,-.0156,,
,,.0144,1.60,5.75,1050 / 1075,17.85,24.70,-.0150,,
,,.0137,1.40,5.40,1075 / 1100,17.10,25.10,-.0155,,
,,.0131,1.30,5.10,1100 / 1125,17.20,26.35,-.0136,,
,,.0124,1.10,4.80,1125 / 1150,17.25,26.70,-.0131,,
,,.0118,.95,4.60,1150 / 1175,17.35,27.05,-.0124,,
,,.0111,.80,4.30,1175 / 1200,17.45,27.30,-.0118,,
,,.0107,.75,4.10,1200 / 1225,17.55,27.60,-.0112,,
,,.0101,.60,3.85,1225 / 1250,17.60,27.85,-.0106,,
,,.0095,.50,3.65,1250 / 1275,17.65,28.10,-.0101,,
,,.0092,.45,3.50,1275 / 1300,17.70,28.35,-.0095,,
,,.0085,.30,3.30,1300 / 1325,17.75,28.55,-.0091,,
,,.0081,.25,3.15,1325 / 1350,17.75,28.75,-.0087,,
,,.0078,.20,3.00,1350 / 1375,17.80,29.00,-.0081,,
,,.0075,.15,2.90,1375 / 1400,17.75,29.15,-.0079,,
,,.0069,.05,2.70,1400 / 1425,17.80,29.35,-.0074,,
,,.0067,.05,2.60,1425 / 1450,17.85,29.50,-.0070,,
,,.0063,0,2.50,1450 / 1475,17.85,29.65,-.0067,,
,,.0059,-.10,2.40,1475 / 1500,17.85,29.80,-.0064,,
,,.0056,-.15,2.30,1500 / 1525,17.85,29.95,-.0061,,
,,.0054,-.15,2.20,1525 / 1550,17.85,30.10,-.0056,,
,,.0051,-.20,2.10,1550 / 1575,17.80,30.20,-.0056,,
,,.0050,-.20,2.05,1575 / 1600,17.80,30.35,-.0052,,
,,.0046,-.25,1.95,1600 / 1625,17.85,30.45,-.0049,,
,,.0044,-.25,1.90,1625 / 1650,17.85,30.50,-.0048,,
,,.0041,-.30,1.80,1650 / 1675,17.85,30.60,-.0045,,
,,.0038,-.30,1.65,1675 / 1700,17.85,30.70,-.0043,,
,,.0040,.10,1.35,1700 / 1725,17.85,30.80,-.0040,,

17 JUN 22  (410)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-19.00,21.00,1 / 2,-.01,.02,.00,,
,,-.0001,-18.50,21.00,2 / 3,-.02,.04,.00,,
,,.0002,-19.00,20.50,3 / 4,-.02,.04,.00,,
,,-.0002,-18.50,21.00,4 / 5,-.02,.02,.00,,
,,.00,-18.50,20.50,5 / 6,-.04,.02,.00,,
,,.0002,-19.00,20.50,6 / 7,-.05,.05,.00,,
,,.00,-19.00,21.00,7 / 8,-.04,.06,.00,,
,,.00,-19.00,21.00,8 / 9,-.04,.04,.00,,
,,.00,-19.00,21.00,9 / 10,-.04,.04,.00,,
,,.00,-19.00,21.00,10 / 11,-.04,.53,-.0004,,
,,.00,-19.00,21.00,11 / 12,-.54,.85,-.0002,,
,,.00,-19.00,21.00,12 / 13,-.87,.54,.0002,,
,,.00,-19.00,21.00,13 / 14,-.50,.63,-.0001,,
,,.00,-19.00,21.00,14 / 15,-.63,.34,.0002,,
,,.00,-19.00,21.00,15 / 16,-.39,.19,.0002,,
,,.00,-19.00,21.00,16 / 17,-.19,.60,-.0004,,
,,.00,-19.00,21.00,17 / 18,-.55,.20,.0003,,
,,.00,-19.00,21.00,18 / 19,-.20,.29,-.0001,,
,,.00,-19.00,21.00,19 / 20,-.23,.25,.00,,
,,.00,-19.00,21.00,20 / 21,-.25,3.69,-.0020,,
,,.00,-19.00,21.00,21 / 22,-3.80,4.40,-.0003,,
,,.00,-19.00,21.00,22 / 23,-4.34,.45,.0021,,
,,.00,-19.00,21.00,23 / 24,-.40,.54,-.0002,,
,,.00,-18.00,22.00,24 / 26,-.59,.55,.00,,
,,.00,-18.00,22.00,26 / 28,-.59,.25,.0004,,
,,-.0004,-17.50,22.00,28 / 30,-.11,.69,-.0007,,
,,.0004,-18.00,21.50,30 / 32,-.60,.55,.00,,
,,.00,-18.00,22.00,32 / 34,-.67,.60,.00,,
,,.00,-18.00,22.00,34 / 36,-.67,.67,.00,,
,,.00,-18.00,22.00,36 / 38,-.67,.67,.00,,
,,.00,-18.00,22.00,38 / 40,-.50,.67,-.0002,,
,,.00,-18.00,22.00,40 / 42,-.70,.50,.0002,,
,,.00,-18.00,22.00,42 / 44,-.70,1.95,-.0013,,
,,.00,-18.00,22.00,44 / 46,-1.57,4.70,-.0023,,
,,.00,-18.00,22.00,46 / 48,-4.70,.32,.0036,,
,,.00,-18.00,22.00,48 / 50,-.30,.72,-.0006,,
,,.00,-18.00,22.00,50 / 52,-.72,4.40,-.0032,,
,,.00,-18.00,22.00,52 / 54,-4.80,4.85,-.0001,,
,,.00,-18.00,22.00,54 / 56,-4.85,2.50,.0018,,
,,.00,-18.00,22.00,56 / 58,-2.50,10.00,-.0048,,
,,.00,-18.00,22.00,58 / 60,-9.45,.80,.0060,,
,,.0009,-18.00,21.50,60 / 62,-.29,.28,.00,,
,,.0007,-18.00,21.50,62 / 64,-.83,4.49,-.0035,,
,,.00,-18.00,22.00,64 / 66,-5.00,5.05,-.0002,,
,,.00,-18.00,22.00,66 / 68,-4.55,5.05,-.0005,,
,,.00,-18.00,22.00,68 / 70,-5.03,.50,.0045,,
,,.00,-18.00,22.00,70 / 72,-.39,5.13,-.0049,,
,,.00,-18.00,22.00,72 / 74,-5.15,4.59,.0003,,
,,.00,-18.00,22.00,74 / 76,-5.20,5.25,-.0002,,
,,.00,-18.00,22.00,76 / 78,-4.85,3.65,.0010,,
,,.00,-18.00,22.00,78 / 80,-2.75,.89,.0019,,
,,.0008,-18.00,21.50,80 / 82,-.39,3.10,-.0029,,
,,.0007,-18.00,21.50,82 / 84,-4.00,3.30,.0006,,
,,.0001,-18.00,22.00,84 / 86,-4.20,1.19,.0036,,
,,.0001,-18.00,22.00,86 / 88,-.24,5.50,-.0059,,
,,.0001,-18.00,22.00,88 / 90,-5.50,4.60,.0007,,
,,.0001,-18.00,22.00,90 / 92,-5.55,5.60,-.0002,,
,,.0001,-18.00,22.00,92 / 94,-5.60,5.65,-.0002,,
,,.0007,-18.00,21.50,94 / 96,-5.65,2.28,.0037,,
,,.0001,-17.50,21.50,96 / 98,-2.18,3.75,-.0020,,
,,.0007,-18.00,21.50,98 / 100,-2.45,1.72,.0008,,
,,.0001,-18.00,22.00,100 / 102,-1.82,4.50,-.0031,,
,,.0001,-18.00,22.00,102 / 104,-5.80,5.85,-.0002,,
,,.0001,-18.00,22.00,104 / 106,-5.85,2.62,.0037,,
,,.0001,-18.00,22.00,106 / 108,-2.62,5.95,-.0040,,
,,.0007,-18.00,21.50,108 / 110,-5.95,6.00,-.0002,,
,,.0001,-17.50,21.50,110 / 112,-6.00,6.05,-.0002,,
,,.0001,-17.50,21.50,112 / 114,-5.61,4.70,.0009,,
,,.0007,-18.00,21.50,114 / 116,-4.70,4.31,.0003,,
,,.0001,-18.00,22.00,116 / 118,-4.75,2.90,.0023,,
,,.0001,-18.00,22.00,118 / 120,-1.80,6.30,-.0054,,
,,.0007,-18.00,21.50,120 / 122,-6.30,2.90,.0037,,
,,.0001,-17.50,21.50,122 / 124,-4.00,6.45,-.0030,,
,,.0001,-17.50,21.50,124 / 126,-6.45,6.50,-.0002,,
,,.0007,-18.00,21.50,126 / 128,-6.50,5.15,.0014,,
,,.0001,-18.00,22.00,128 / 130,-4.60,3.60,.0012,,
,,.0001,-18.00,22.00,130 / 132,-3.60,6.15,-.0032,,
,,.0007,-18.00,21.50,132 / 134,-6.70,6.80,-.0002,,
,,.0001,-17.50,21.50,134 / 136,-6.80,2.94,.0050,,
,,.0001,-17.50,21.50,136 / 138,-.52,3.05,-.0037,,
,,.0007,-18.00,21.50,138 / 140,-.56,.68,-.0003,,
,,-.0103,-12.05,22.00,140 / 142,-.54,.71,-.0003,,
,,.0111,-18.00,15.55,142 / 144,-.56,.69,-.0003,,
,,.0001,-17.50,21.50,144 / 146,-1.63,.71,.0011,,
,,.0001,-17.50,21.50,146 / 148,-1.54,1.83,-.0005,,
,,.0007,-18.00,21.50,148 / 150,-1.58,1.69,-.0003,,
,,.0001,-18.00,22.00,150 / 152,-1.56,1.73,-.0003,,
,,.0007,-18.00,21.50,152 / 154,-2.00,1.76,.0002,,
,,.0001,-17.50,21.50,154 / 156,-.55,6.10,-.0067,,
,,.0001,-17.50,21.50,156 / 158,-4.45,4.60,-.0003,,
,,.0007,-18.00,21.50,158 / 160,-4.93,1.30,.0039,,
,,.0007,-18.00,21.50,160 / 162,-2.29,5.13,-.0034,,
,,.0002,-17.50,21.50,162 / 164,-4.45,5.79,-.0016,,
,,.0002,-17.50,21.50,164 / 166,-4.45,4.65,-.0004,,
,,.0007,-18.00,21.50,166 / 168,-7.14,.75,.0076,,
,,.0002,-18.00,22.00,168 / 170,-2.40,3.49,-.0017,,
,,.0007,-18.00,21.50,170 / 172,-1.80,2.60,-.0012,,
,,.0002,-17.50,21.50,172 / 174,-1.78,2.00,-.0004,,
,,.0007,-18.00,21.50,174 / 176,-1.85,2.08,-.0004,,
,,.0007,-18.00,21.50,176 / 178,-1.92,2.10,-.0004,,
,,.0002,-17.50,21.50,178 / 180,-1.90,3.07,-.0017,,
,,.0002,-17.50,21.50,180 / 182,-2.90,2.15,.0008,,
,,.0008,-18.00,21.50,182 / 184,-1.95,2.20,-.0005,,
,,.0008,-18.00,21.50,184 / 186,-2.00,2.20,-.0004,,
,,.0002,-17.50,21.50,186 / 188,-2.00,2.25,-.0005,,
,,.0008,-18.00,21.50,188 / 190,-2.05,2.25,-.0004,,
,,.0008,-18.00,21.50,190 / 192,-2.70,2.35,.0003,,
,,.0002,-17.50,21.50,192 / 194,-1.75,4.05,-.0031,,
,,.0008,-18.00,21.50,194 / 196,-2.85,3.20,-.0006,,
,,.0002,-18.00,22.00,196 / 198,-2.95,2.95,-.0002,,
,,.0007,-19.00,20.50,198 / 199,-2.60,2.00,.0006,,
,,.0009,-12.55,13.80,199 / 200,-.65,1.85,-.0015,,
,,-.0007,-11.80,14.55,200 / 201,-1.70,.75,.0010,,
,,.0007,-19.00,20.50,201 / 202,-1.70,1.85,-.0003,,
,,.0001,-19.00,21.00,202 / 203,-1.80,1.85,-.0002,,
,,.0001,-19.00,21.00,203 / 204,-3.72,1.95,.0022,,
,,.0015,-16.50,23.50,204 / 208,-1.70,5.37,-.0050,,
,,.0002,-18.00,22.00,208 / 210,-3.10,3.40,-.0006,,
,,.0008,-18.00,21.50,210 / 212,-6.40,3.35,.0036,,
,,.0016,-16.00,23.00,212 / 216,-6.00,5.70,.00,,
,,.0010,-16.00,23.50,216 / 220,-1.50,5.55,-.0056,,
,,.0016,-16.50,23.50,220 / 224,-1.60,2.20,-.0012,,
,,.0003,-18.00,22.00,224 / 226,-1.65,2.15,-.0008,,
,,.0013,-18.50,21.50,226 / 228,-1.70,2.05,-.0007,,
,,.0003,-18.00,22.00,228 / 230,-1.70,2.05,-.0007,,
,,.0015,-12.00,14.75,230 / 232,-1.65,2.05,-.0007,,
,,.00,-11.25,15.50,232 / 234,-4.60,2.10,.0027,,
,,.0008,-18.00,21.50,234 / 236,-.55,5.00,-.0054,,
,,.0013,-11.65,14.60,236 / 238,-.50,.95,-.0008,,
,,-.0002,-11.10,15.65,238 / 240,-.55,.95,-.0007,,
,,.0013,-18.50,21.50,240 / 242,-.50,.95,-.0008,,
,,.0003,-18.00,22.00,242 / 244,-.50,.95,-.0008,,
,,.0013,-18.50,21.50,244 / 246,-.50,.95,-.0008,,
,,.0012,-11.85,14.90,246 / 248,-.50,.95,-.0008,,
,,.0004,-11.40,15.35,248 / 250,-.50,.65,-.0005,,
,,.0003,-18.00,22.00,250 / 252,-.15,.95,-.0011,,
,,.0013,-18.50,21.50,252 / 254,-.50,.95,-.0008,,
,,.0004,-18.00,22.00,254 / 256,-.50,1.00,-.0008,,
,,.0013,-18.50,21.50,256 / 258,-.50,1.00,-.0008,,
,,.0004,-18.00,22.00,258 / 260,-.50,1.00,-.0008,,
,,.0018,-12.10,14.55,260 / 262,-.50,1.00,-.0008,,
,,-.0001,-11.05,15.60,262 / 264,-.45,1.05,-.0009,,
,,.0019,-12.15,14.50,264 / 266,-.50,1.00,-.0009,,
,,.0003,-11.00,15.15,266 / 268,-.50,1.05,-.0009,,
,,.0016,-11.75,14.40,268 / 270,-.50,1.05,-.0009,,
,,.0005,-11.40,15.25,270 / 272,-.45,1.05,-.0010,,
,,.0013,-11.85,14.80,272 / 274,-.50,1.05,-.0009,,
,,.0004,-11.30,15.35,274 / 276,-.50,1.05,-.0009,,
,,.0015,-11.95,14.70,276 / 278,-.45,1.05,-.0010,,
,,.0002,-11.20,15.45,278 / 280,-.45,1.05,-.0010,,
,,.0017,-12.05,14.55,280 / 282,-.45,1.05,-.0010,,
,,.0004,-11.05,15.05,282 / 284,-.45,1.10,-.0010,,
,,.0015,-11.70,14.40,284 / 286,-.50,1.10,-.0010,,
,,.0002,-10.90,15.20,286 / 288,-.50,1.10,-.0010,,
,,.0018,-11.85,14.20,288 / 290,-.45,1.15,-.0011,,
,,.0003,-11.20,15.35,290 / 292,-.50,1.10,-.0010,,
,,.0017,-12.00,14.50,292 / 294,-.45,1.15,-.0011,,
,,.0005,-11.00,15.00,294 / 296,-.50,1.15,-.0010,,
,,.0009,-18.00,21.50,296 / 298,-.50,1.20,-.0011,,
,,.0018,-12.05,14.45,298 / 300,-.50,1.20,-.0011,,
,,.0004,-10.95,15.05,300 / 302,-.50,1.20,-.0011,,
,,.0018,-11.80,14.20,302 / 304,-.50,1.20,-.0011,,
,,.0004,-11.20,15.30,304 / 306,-.50,1.20,-.0011,,
,,.0018,-12.05,14.45,306 / 308,-.50,1.25,-.0011,,
,,.0005,-10.95,15.05,308 / 310,-.50,1.25,-.0011,,
,,.0013,-18.00,21.00,310 / 312,-.50,1.25,-.0011,,
,,.0016,-11.70,14.25,312 / 314,-.55,1.25,-.0011,,
,,.0006,-11.25,15.20,314 / 316,-5.00,5.40,-.0009,,
,,.0017,-11.95,14.45,316 / 318,-4.60,5.80,-.0015,,
,,.0006,-10.95,14.95,318 / 320,-4.80,5.60,-.0012,,
,,.0030,-10.20,15.65,320 / 324,-4.40,6.00,-.0024,,
,,.0024,-3.20,9.50,324 / 328,-4.50,5.90,-.0022,,
,,.0004,-10.80,15.05,328 / 330,-9.00,10.00,-.0013,,
,,.0020,-11.90,13.95,330 / 332,-9.00,10.00,-.0013,,
,,.0020,-9.45,16.40,332 / 336,-9.00,10.00,-.0020,,
,,.0030,-10.20,15.60,336 / 340,-9.00,10.50,-.0023,,
,,.0025,-3.20,9.35,340 / 344,-8.20,11.00,-.0033,,
,,.0026,-3.20,9.30,344 / 348,-8.50,10.20,-.0025,,
,,-.0003,-2.20,7.75,348 / 350,-9.50,6.50,.0014,,
,,.0027,-11.20,12.00,350 / 352,-6.00,10.50,-.0038,,
,,.0028,-10.00,15.70,352 / 356,-8.50,11.00,-.0030,,
,,.0017,-1.50,9.15,356 / 360,-8.50,10.50,-.0027,,
,,.0037,-3.15,7.40,360 / 364,-4.25,10.50,-.0052,,
,,-.0024,-1.60,16.00,364 / 368,-4.20,6.25,-.0027,,
,,.0079,-10.10,7.45,368 / 372,-4.20,6.20,-.0027,,
,,.0028,-3.15,8.95,372 / 376,-4.10,6.20,-.0027,,
,,.0028,-3.15,8.90,376 / 380,-4.00,6.10,-.0028,,
,,.0025,-1.85,8.20,380 / 384,-3.90,6.50,-.0030,,
,,.0026,-1.20,7.50,384 / 388,-4.30,6.40,-.0028,,
,,.0036,-3.10,7.40,388 / 392,-4.15,6.30,-.0028,,
,,.0029,-3.05,8.70,392 / 396,-3.95,6.65,-.0031,,
,,.0030,-3.10,8.65,396 / 400,-4.25,6.45,-.0028,,
,,.0076,1.00,12.45,400 / 410,-2.20,8.25,-.0074,,
,,.0075,1.15,12.50,410 / 420,-2.00,8.70,-.0077,,
,,.0078,.85,12.25,420 / 430,-2.15,9.00,-.0078,,
,,.0079,.80,12.05,430 / 440,-6.50,9.15,-.0064,,
,,.0080,.75,11.85,440 / 450,-6.50,9.00,-.0066,,
,,.0081,.70,11.65,450 / 460,-1.50,9.50,-.0086,,
,,.0082,.60,11.45,460 / 470,-1.50,14.00,-.0097,,
,,.0083,.55,11.25,470 / 480,-1.85,11.90,-.0088,,
,,.0085,.50,9.95,480 / 490,-3.90,9.85,-.0080,,
,,.0082,1.50,10.85,490 / 500,-5.50,10.50,-.0080,,
,,.0084,.35,10.70,500 / 510,-1.50,14.50,-.0092,,
,,.0085,.30,10.50,510 / 520,-5.50,14.50,-.0086,,
,,.0085,.25,10.30,520 / 530,-5.50,14.50,-.0087,,
,,.0085,.20,10.10,530 / 540,-5.00,15.00,-.0087,,
,,.0085,.15,9.35,540 / 550,-4.50,10.80,-.0087,,
,,.0085,.65,9.30,550 / 560,-2.80,18.50,-.0086,,
,,.0085,.50,9.60,560 / 570,-12.00,20.00,-.0088,,
,,.0085,0,9.45,570 / 580,-10.50,21.50,-.0087,,
,,.0085,-.05,9.00,580 / 590,-11.00,20.50,-.0088,,
,,.0085,.20,9.10,590 / 600,-10.00,15.10,-.0095,,
,,.0085,-.10,8.95,600 / 610,-4.10,21.00,-.0078,,
,,.0069,-7.75,9.00,610 / 620,-9.50,21.00,-.0086,,
,,.0100,-.40,16.25,620 / 630,-9.50,21.00,-.0086,,
,,.0083,-.25,8.50,630 / 640,-9.50,22.00,-.0083,,
,,.0086,.60,8.35,640 / 650,-10.50,14.50,-.0107,,
,,.0083,.55,7.55,650 / 660,-3.00,22.00,-.0065,,
,,.0079,-.55,7.25,660 / 670,-10.00,18.00,-.0098,,
,,.0081,-.40,7.95,670 / 680,-5.50,21.50,-.0072,,
,,.0081,-.40,7.85,680 / 690,-9.00,15.15,-.0107,,
,,.0081,-.45,7.70,690 / 700,2.85,15.50,-.0062,,
,,.0080,-.45,7.55,700 / 710,-2.50,16.00,-.0080,,
,,.0079,-.45,7.40,710 / 720,-9.00,15.40,-.0111,,
,,.0049,-7.15,7.45,720 / 730,-2.40,18.50,-.0068,,
,,.0078,-7.15,14.05,730 / 740,-7.00,24.00,-.0063,,
,,.0108,-.75,13.55,740 / 750,-13.00,26.00,-.0082,,
,,.0077,-.60,6.95,750 / 760,-12.50,26.00,-.0079,,
,,.0076,-.60,6.85,760 / 770,-12.50,26.00,-.0080,,
,,.0039,-7.30,6.95,770 / 780,-12.50,18.40,-.0124,,
,,.0073,-7.60,13.50,780 / 790,-4.40,26.50,-.0029,,
,,.0112,-.90,13.25,790 / 800,-12.50,26.50,-.0077,,
,,.0073,-.70,6.45,800 / 810,-12.50,18.55,-.0129,,
,,.0030,-7.55,6.50,810 / 820,-4.05,18.70,-.0074,,
,,.0115,-.90,13.05,820 / 830,-4.20,26.50,-.0021,,
,,.0025,-7.60,6.30,830 / 840,-12.50,18.75,-.0133,,
,,.0115,-1.00,12.85,840 / 850,-4.25,27.00,-.0015,,
,,.0024,-7.30,6.15,850 / 860,-12.00,19.05,-.0130,,
,,.0067,-7.55,12.50,860 / 870,-4.05,19.00,-.0073,,
,,.0114,-1.05,12.25,870 / 880,-4.50,19.00,-.0076,,
,,.0015,-7.80,5.85,880 / 890,3.90,19.40,-.0004,,
,,.0121,-.85,12.65,890 / 900,-3.90,11.35,-.0134,,
,,.0010,-7.65,5.45,900 / 910,-4.25,19.40,-.0071,,
,,.0062,-7.90,12.15,910 / 920,-4.40,19.60,-.0071,,
,,.0065,-7.60,12.30,920 / 930,4.00,19.70,.0005,,
,,.0179,1.00,13.85,930 / 950,12.65,19.55,-.0123,,
,,.0149,1.60,8.20,950 / 975,16.60,23.00,-.0160,,
,,.0149,1.50,8.25,975 / 1000,16.30,23.30,-.0160,,
,,.0105,-2.25,7.65,1000 / 1025,17.25,24.60,-.0137,,
,,.0134,-2.70,11.00,1025 / 1050,17.20,23.95,-.0145,,
,,.0128,-3.00,10.85,1050 / 1075,17.55,24.25,-.0138,,
,,.0143,-1.35,10.60,1075 / 1100,17.70,24.55,-.0132,,
,,.0103,-3.10,8.70,1100 / 1125,17.05,24.85,-.0138,,
,,.0152,-3.20,13.00,1125 / 1150,17.15,25.95,-.0123,,
,,.0073,-6.50,9.65,1150 / 1175,17.25,26.25,-.0118,,
,,.0106,-3.65,9.65,1175 / 1200,18.25,26.50,-.0102,,
,,.0104,-3.65,9.45,1200 / 1225,17.40,25.85,-.0122,,
,,.0133,-3.95,12.00,1225 / 1250,17.45,27.00,-.0106,,
,,.0065,-6.25,9.10,1250 / 1275,17.60,27.25,-.0101,,
,,.0122,-4.10,11.25,1275 / 1300,17.65,27.45,-.0097,,
,,.0087,-7.50,12.00,1300 / 1325,17.70,27.65,-.0093,,
,,.0034,-8.00,8.80,1325 / 1350,18.70,27.85,-.0075,,
,,.0078,-4.80,8.80,1350 / 1375,17.75,27.10,-.0101,,
,,.0132,-4.30,12.00,1375 / 1400,17.85,28.30,-.0081,,
,,.0072,-8.00,11.50,1400 / 1425,17.80,28.40,-.0080,,
,,.0047,-6.10,8.00,1425 / 1450,17.85,28.60,-.0076,,
,,.0120,-2.45,9.10,1450 / 1475,17.90,28.75,-.0073,,
,,-.0011,-6.95,5.15,1475 / 1500,17.90,28.90,-.0070,,
,,.0077,-2.80,6.80,1500 / 1525,17.90,29.00,-.0068,,
,,.0123,-2.80,9.60,1525 / 1550,18.00,29.15,-.0064,,
,,.0061,-6.10,8.95,1550 / 1575,18.00,29.25,-.0062,,
,,-.0005,-5.85,4.75,1575 / 1600,18.00,29.40,-.0060,,
,,.0101,-3.00,8.35,1600 / 1625,18.00,29.55,-.0057,,
,,.0002,-6.55,5.95,1625 / 1650,18.00,29.65,-.0055,,
,,.0104,-3.60,9.05,1650 / 1675,18.00,29.75,-.0053,,
,,.0023,-5.00,5.70,1675 / 1700,18.00,29.85,-.0051,,
,,.0070,-3.60,7.00,1700 / 1725,18.00,29.95,-.0050,,

16 SEP 22  (501)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0001,-15.00,25.00,5 / 10,-.04,.06,.00,,
,,.00,-15.00,25.00,10 / 15,.01,.22,-.0003,,
,,.00,-15.00,25.00,15 / 20,-.08,.25,-.0002,,
,,.00,-15.00,25.00,20 / 25,-.19,.55,-.0004,,
,,.00,-15.00,25.00,25 / 30,-.55,.55,-.0001,,
,,.00,-15.00,25.00,30 / 35,-.70,.55,.0001,,
,,.00,-15.00,25.00,35 / 40,-.30,.71,-.0005,,
,,.0014,-15.50,24.50,40 / 45,-.71,.38,.0003,,
,,.0001,-15.00,25.00,45 / 50,-.09,.80,-.0009,,
,,.0001,-15.00,25.00,50 / 55,-.80,.16,.0007,,
,,.0007,-15.00,24.50,55 / 60,-.10,.93,-.0011,,
,,.0023,-.50,39.00,60 / 80,.37,.95,-.0021,,
,,.0025,-.50,39.00,80 / 100,-.20,1.19,-.0019,,
,,.0032,-.50,38.50,100 / 120,-.49,1.80,-.0025,,
,,.0039,-1.00,38.50,120 / 140,-.51,2.20,-.0031,,
,,.0047,-1.50,38.50,140 / 160,-.50,2.66,-.0039,,
,,.0054,-1.50,38.00,160 / 180,-2.83,3.30,-.0022,,
,,.0061,-1.50,37.50,180 / 200,-2.00,6.18,-.0067,,
,,.0010,-16.00,23.50,200 / 204,-3.65,4.20,-.0010,,
,,.0014,-16.50,23.50,204 / 208,-3.00,4.50,-.0021,,
