This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 2/2/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
839.81,+46.28,"25,391,385",814.29,842.00,795.5601

5 FEB 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0025,.40,8.20,435 / 440,.10,1.35,-.0025,,
,,.0025,.40,8.20,440 / 445,.05,1.30,-.0024,,
,,.0026,.40,8.15,445 / 450,.15,1.25,-.0025,,
,,.0028,.40,7.90,450 / 455,.25,1.50,-.0029,,
,,.0025,.55,8.05,455 / 460,0,1.50,-.0026,,
,,.0029,.35,7.85,460 / 465,.05,1.55,-.0027,,
,,.0028,.50,7.80,465 / 470,.10,1.60,-.0028,,
,,.0027,.50,7.95,470 / 475,.10,1.60,-.0028,,
,,.0030,.30,7.90,475 / 480,.10,1.65,-.0029,,
,,.0030,.30,7.85,480 / 485,.10,1.70,-.0030,,
,,.0031,.30,7.80,485 / 490,.15,1.75,-.0031,,
,,.0033,.25,7.60,490 / 495,.15,1.75,-.0031,,
,,.0031,.40,7.75,495 / 500,.20,1.85,-.0032,,
,,.0067,4.20,11.45,500 / 510,1.25,2.95,-.0066,,
,,.0068,4.25,11.30,510 / 520,1.35,3.05,-.0068,,
,,.0069,4.15,11.35,520 / 530,1.45,3.20,-.0070,,
,,.0074,3.85,11.00,530 / 540,1.55,3.35,-.0072,,
,,.0078,3.90,10.40,540 / 550,1.70,3.50,-.0075,,
,,.0077,4.30,10.15,550 / 560,1.80,3.65,-.0077,,
,,.0079,4.25,9.95,560 / 570,1.90,3.85,-.0079,,
,,.0079,4.20,9.95,570 / 580,1.95,4.00,-.0080,,
,,.0083,3.95,9.65,580 / 590,2.05,4.15,-.0082,,
,,.0083,3.95,9.60,590 / 600,2.20,4.35,-.0084,,
,,.0085,3.75,9.45,600 / 610,2.30,4.50,-.0085,,
,,.0086,3.60,9.20,610 / 620,2.40,4.70,-.0086,,
,,.0087,3.55,9.15,620 / 630,2.45,4.85,-.0088,,
,,.0089,3.35,8.90,630 / 640,2.60,5.05,-.0089,,
,,.0089,3.35,8.75,640 / 650,2.65,5.25,-.0090,,
,,.0090,3.25,8.70,650 / 660,2.70,5.45,-.0090,,
,,.0091,3.00,8.50,660 / 670,2.80,5.60,-.0091,,
,,.0091,2.90,8.30,670 / 680,2.90,5.70,-.0091,,
,,.0092,2.85,8.15,680 / 690,3.05,5.95,-.0092,,
,,.0092,2.75,8.00,690 / 700,3.20,6.05,-.0092,,
,,.0092,2.70,7.90,700 / 710,3.20,6.15,-.0092,,
,,.0092,2.55,7.75,710 / 720,3.20,6.45,-.0093,,
,,.0092,2.45,7.65,720 / 730,3.25,6.60,-.0093,,
,,.0092,2.35,7.35,730 / 740,3.35,6.85,-.0093,,
,,.0092,2.40,7.20,740 / 750,3.35,7.00,-.0093,,
,,.0092,2.30,7.15,750 / 760,3.40,7.10,-.0092,,
,,.0092,2.15,7.00,760 / 770,3.55,7.25,-.0092,,
,,.0091,2.10,6.85,770 / 780,3.60,7.40,-.0092,,
,,.0091,2.00,6.80,780 / 790,3.65,7.60,-.0091,,
,,.0090,1.80,6.70,790 / 800,3.70,7.75,-.0091,,
,,.0091,1.75,7.15,800 / 810,3.70,7.85,-.0091,,
,,.0088,1.15,6.55,810 / 820,3.80,8.05,-.0090,,
,,.0089,1.55,6.35,820 / 830,3.80,8.20,-.0089,,
,,.0088,1.55,6.20,830 / 840,3.80,8.35,-.0089,,
,,.0087,1.50,6.10,840 / 850,3.80,8.50,-.0088,,
,,.0087,1.45,6.10,850 / 860,3.90,8.70,-.0087,,
,,.0086,1.25,5.95,860 / 870,3.95,8.75,-.0087,,
,,.0086,1.25,5.95,870 / 880,3.95,8.85,-.0086,,
,,.0084,1.10,5.80,880 / 890,4.05,9.05,-.0085,,
,,.0083,1.05,5.65,890 / 900,4.10,9.15,-.0084,,
,,.0083,1.05,5.55,900 / 910,4.10,9.25,-.0083,,
,,.0082,.95,5.45,910 / 920,4.05,9.35,-.0083,,
,,.0081,.90,5.40,920 / 930,4.25,9.50,-.0081,,
,,.0081,.90,5.35,930 / 940,4.25,9.55,-.0081,,
,,.0079,.80,5.20,940 / 950,4.30,9.65,-.0080,,
,,.0077,.75,4.95,950 / 960,4.40,9.75,-.0079,,
,,.0078,.90,4.85,960 / 970,4.40,9.75,-.0079,,
,,.0077,.85,4.75,970 / 980,4.60,9.85,-.0077,,
,,.0075,.80,4.65,980 / 990,4.60,9.85,-.0077,,
,,.0074,.75,4.55,990 / 1000,4.70,10.05,-.0075,,
,,.0074,.75,4.50,1000 / 1010,4.65,10.15,-.0074,,
,,.0072,.65,4.40,1010 / 1020,4.70,10.25,-.0073,,
,,.0072,.60,4.35,1020 / 1030,4.70,10.30,-.0072,,
,,.0070,.55,4.25,1030 / 1040,4.80,10.25,-.0072,,
,,.0069,.50,4.20,1040 / 1050,5.00,10.30,-.0070,,
,,.0069,.45,4.15,1050 / 1060,5.00,10.50,-.0068,,
,,.0068,.40,4.10,1060 / 1070,4.90,10.60,-.0068,,
,,.0066,.35,4.00,1070 / 1080,4.95,10.60,-.0068,,
,,.0065,.30,3.90,1080 / 1090,5.10,10.75,-.0065,,
,,.0064,.30,3.85,1090 / 1100,5.05,10.70,-.0066,,
,,.0063,.25,3.75,1100 / 1110,5.15,10.90,-.0063,,
,,.0062,.20,3.70,1110 / 1120,5.05,11.00,-.0063,,
,,.0064,.20,3.90,1120 / 1130,5.10,11.00,-.0062,,
,,.0060,-.15,3.85,1130 / 1140,5.20,11.05,-.0061,,
,,.0060,-.20,3.85,1140 / 1150,5.20,11.20,-.0059,,
,,.0054,-.25,3.40,1150 / 1160,5.15,11.30,-.0059,,
,,.0061,.10,3.70,1160 / 1170,5.15,11.05,-.0061,,
,,.0056,-.30,3.60,1170 / 1180,5.55,11.45,-.0053,,
,,.0055,-.30,3.55,1180 / 1190,5.20,11.40,-.0057,,
,,.0053,-.30,3.40,1190 / 1200,5.10,11.50,-.0057,,
,,.0128,2.00,5.35,1200 / 1225,17.75,24.50,-.0134,,
,,.0129,2.20,5.25,1225 / 1250,18.00,24.80,-.0127,,
,,.0117,1.60,4.85,1250 / 1275,18.25,24.95,-.0122,,
,,.0114,1.50,4.80,1275 / 1300,18.45,25.05,-.0118,,
,,.0107,1.25,4.45,1300 / 1325,18.80,25.95,-.0102,,
,,.0103,1.10,4.35,1325 / 1350,18.35,25.55,-.0112,,
,,.0098,1.00,4.15,1350 / 1375,19.05,25.75,-.0100,,
,,.0093,.90,3.85,1375 / 1400,19.15,26.15,-.0093,,
,,.0091,.90,3.75,1400 / 1425,19.05,26.25,-.0092,,
,,.0085,.70,3.55,1425 / 1450,19.25,26.35,-.0088,,
,,.0081,.65,3.35,1450 / 1475,19.40,27.00,-.0076,,
,,.0077,.60,3.15,1475 / 1500,18.95,26.65,-.0087,,
,,.0073,.55,3.00,1500 / 1525,19.55,27.30,-.0068,,
,,.0069,.50,2.85,1525 / 1550,19.15,27.50,-.0071,,
,,.0067,.45,2.75,1550 / 1575,19.15,27.20,-.0075,,
,,.0063,.35,2.60,1575 / 1600,19.60,27.25,-.0067,,
,,.0062,.35,2.55,1600 / 1625,19.70,27.60,-.0060,,
,,.0057,.25,2.40,1625 / 1650,19.50,27.50,-.0064,,
,,.0055,.20,2.30,1650 / 1675,19.75,27.60,-.0058,,
,,.0053,.20,2.25,1675 / 1700,19.75,27.80,-.0054,,

17 SEP 21  (228)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-5.80,7.90,1 / 2,-.03,.01,.00,,
,,.0002,-5.75,6.95,2 / 3,-.03,.05,.00,,
,,-.0002,-4.95,7.75,3 / 4,-.05,.05,.00,,
,,.0002,-5.90,7.40,4 / 5,-.05,.04,.00,,
,,.0002,-5.45,6.95,5 / 6,-.04,.05,.00,,
,,-.0001,-4.80,7.10,6 / 7,-.05,.06,.00,,
,,-.0003,-5.30,7.90,7 / 8,-.06,.05,.00,,
,,.0004,-5.85,7.20,8 / 9,-.05,.05,.00,,
,,.00,-4.90,7.00,9 / 10,-.01,.05,.00,,
,,-.0001,-5.20,7.35,10 / 11,-.05,.01,.00,,
,,-.0003,-5.65,8.05,11 / 12,-.05,.06,.00,,
,,.0001,-5.75,7.55,12 / 13,-.04,.05,.00,,
,,-.0001,-5.25,7.60,13 / 14,-.05,.03,.00,,
,,.00,-5.60,7.40,14 / 15,-.05,.06,.00,,
,,.00,-5.70,7.75,15 / 16,-.06,.05,.00,,
,,.00,-6.05,8.05,16 / 17,-.05,.06,.00,,
,,.00,-6.05,8.05,17 / 18,-.06,.05,.00,,
,,.00,-5.60,7.55,18 / 19,-.05,.06,.00,,
,,.00,-5.10,7.10,19 / 20,-.02,.08,-.0001,,
,,.0003,-5.35,7.10,20 / 21,-.07,.27,-.0002,,
,,.00,-5.35,7.35,21 / 22,-.31,.29,.00,,
,,-.0003,-5.55,7.85,22 / 23,-.30,.12,.0002,,
,,.00,-6.05,8.05,23 / 24,-.12,.30,-.0002,,
,,.00,-6.05,8.05,24 / 25,-.30,.25,.00,,
,,.00,-6.05,8.05,25 / 26,-.25,.26,.00,,
,,.00,-5.65,7.70,26 / 27,-.26,.27,.00,,
,,.0008,-5.40,6.55,27 / 28,-.26,.28,.00,,
,,.00,-4.65,6.70,28 / 29,-.16,.31,-.0002,,
,,.00,-4.80,6.85,29 / 30,-.29,.21,.0001,,
,,.0001,-4.85,6.80,30 / 31,-.32,.31,.00,,
,,.00,-4.70,6.70,31 / 32,-.33,.32,.00,,
,,.0001,-4.70,6.65,32 / 33,-.29,.33,.00,,
,,-.0002,-4.65,6.85,33 / 34,-.33,.30,.00,,
,,-.0001,-4.85,6.95,34 / 35,-.33,.35,.00,,
,,.0001,-4.95,6.85,35 / 36,-.35,.34,.00,,
,,-.0006,-4.85,7.35,36 / 37,-.34,.35,.00,,
,,.0008,-5.45,6.80,37 / 38,-.35,.36,.00,,
,,.0001,-4.95,6.90,38 / 39,-.36,.36,.00,,
,,.00,-4.95,6.95,39 / 40,-.31,.37,-.0001,,
,,.0001,-3.85,7.75,40 / 42,-.37,.33,.00,,
,,.00,-3.75,7.80,42 / 44,-.38,.39,.00,,
,,-.0001,-3.80,7.90,44 / 46,-.36,.41,-.0001,,
,,.0001,-3.95,7.85,46 / 48,-.30,.41,-.0001,,
,,.0002,-3.90,7.70,48 / 50,-.15,.34,-.0002,,
,,-.0005,-3.60,8.10,50 / 52,-.21,.18,.00,,
,,.0001,-4.25,8.15,52 / 54,-.39,.25,.0001,,
,,.0006,-4.20,7.65,54 / 56,-.49,.43,.0001,,
,,-.0004,-3.65,8.05,56 / 58,-.51,.53,.00,,
,,-.0005,-4.10,8.50,58 / 60,-.53,.55,.00,,
,,.0006,-4.55,8.05,60 / 62,-.53,.58,-.0001,,
,,-.0006,-4.05,8.50,62 / 64,-.58,.58,.00,,
,,.0005,-4.50,8.10,64 / 66,-.57,.63,-.0001,,
,,-.0004,-4.15,8.45,66 / 68,-.57,.63,-.0001,,
,,.0003,-4.40,8.20,68 / 70,-.58,.62,-.0001,,
,,-.0002,-4.25,8.40,70 / 72,-.57,.64,-.0001,,
,,-.0001,-4.00,8.10,72 / 74,-.58,.64,-.0001,,
,,-.0001,-3.65,7.75,74 / 76,-.58,.64,-.0001,,
,,.0009,-4.25,7.60,76 / 78,-.58,.65,-.0001,,
,,.0001,-4.15,8.05,78 / 80,-.53,.65,-.0002,,
,,-.0005,-4.70,7.10,80 / 81,-.60,.58,.00,,
,,.0011,-5.10,6.25,81 / 82,-.31,.63,-.0004,,
,,-.0008,-4.65,7.35,82 / 83,-.59,.34,.0003,,
,,-.0001,-5.00,7.05,83 / 84,-.59,.63,-.0001,,
,,.0010,-5.10,6.30,84 / 85,-.59,.63,-.0001,,
,,-.0013,-4.35,7.35,85 / 86,-.60,.63,.00,,
,,.0008,-5.35,6.80,86 / 87,-.60,.64,-.0001,,
,,-.0002,-5.20,7.35,87 / 88,-.60,.64,-.0001,,
,,.0005,-5.40,7.05,88 / 89,-.60,.64,-.0001,,
,,-.0005,-4.65,7.05,89 / 90,-.59,.63,-.0001,,
,,-.0003,-3.70,7.90,90 / 92,-.57,.65,-.0001,,
,,.0009,-4.40,7.75,92 / 94,-.58,.66,-.0001,,
,,.0003,-4.25,8.05,94 / 96,-.58,.66,-.0001,,
,,.00,-4.10,8.15,96 / 98,-.42,.66,-.0003,,
,,-.0002,-3.80,8.00,98 / 100,-.21,.50,-.0004,,
,,-.0002,-3.70,7.90,100 / 102,-.57,.30,.0003,,
,,.0006,-4.35,7.90,102 / 104,-.57,.66,-.0001,,
,,.0005,-4.35,8.00,104 / 106,-.57,.66,-.0001,,
,,.0002,-4.10,8.00,106 / 108,-.57,.66,-.0001,,
,,-.0003,-4.05,8.30,108 / 110,-.28,.66,-.0005,,
,,.0002,-4.35,8.25,110 / 112,-.57,.38,.0002,,
,,.0009,-4.30,7.60,112 / 114,-.57,.67,-.0002,,
,,.0002,-3.65,7.55,114 / 116,-.57,.67,-.0002,,
,,-.0002,-3.70,7.95,116 / 118,-.57,.67,-.0002,,
,,.0002,-4.10,8.00,118 / 120,-.56,.67,-.0002,,
,,.00,-3.95,8.00,120 / 122,-.56,.66,-.0002,,
,,.0001,-4.00,7.95,122 / 124,-.56,.66,-.0002,,
,,-.0005,-3.75,8.20,124 / 126,-.56,.66,-.0002,,
,,.0006,-4.30,7.85,126 / 128,-.56,.67,-.0002,,
,,.00,-4.20,8.20,128 / 130,-.56,.67,-.0002,,
,,.0009,-4.25,7.50,130 / 132,-.56,.67,-.0002,,
,,.0002,-3.40,7.25,132 / 134,-.56,.67,-.0002,,
,,-.0002,-3.15,7.35,134 / 136,-.56,.67,-.0002,,
,,-.0003,-3.70,7.95,136 / 138,-.56,.68,-.0002,,
,,-.0001,-4.05,8.15,138 / 140,-.30,.67,-.0005,,
,,.0010,-4.25,7.45,140 / 142,-.55,.41,.0001,,
,,-.0002,-3.75,7.95,142 / 144,-.56,.67,-.0002,,
,,-.0001,-3.85,7.95,144 / 146,-.56,.68,-.0002,,
,,.0003,-3.85,7.65,146 / 148,-.56,.68,-.0002,,
,,.0005,-4.05,7.65,148 / 150,-.31,.67,-.0005,,
,,-.0003,-3.95,8.25,150 / 152,-.54,.44,.00,,
,,.0007,-4.10,7.55,152 / 154,-.56,.68,-.0002,,
,,.0005,-3.65,7.30,154 / 156,-.55,.68,-.0002,,
,,.0003,-3.60,7.40,156 / 158,-.55,.68,-.0002,,
,,.0004,-3.55,7.30,158 / 160,-.55,.59,-.0001,,
,,.0001,-3.50,7.45,160 / 162,-.46,.68,-.0003,,
,,.0002,-3.65,7.55,162 / 164,-.55,.71,-.0003,,
,,-.0002,-3.70,7.95,164 / 166,-.58,.69,-.0002,,
,,.0006,-4.00,7.55,166 / 168,-.56,.73,-.0003,,
,,.0003,-3.65,7.45,168 / 170,-.59,.71,-.0002,,
,,.0001,-3.60,7.60,170 / 172,-.57,.69,-.0002,,
,,.0004,-3.75,7.45,172 / 174,-.56,.72,-.0003,,
,,-.0003,-3.45,7.75,174 / 176,-.58,.71,-.0002,,
,,.0006,-3.80,7.30,176 / 178,-.56,.73,-.0003,,
,,.0004,-3.60,7.30,178 / 180,-.50,.66,-.0003,,
,,-.0001,-3.30,7.50,180 / 182,-.55,.60,-.0001,,
,,.0001,-3.75,7.70,182 / 184,-.55,.75,-.0003,,
,,-.0002,-3.85,8.10,184 / 186,-.60,.70,-.0002,,
,,.0007,-4.25,7.70,186 / 188,-.55,.75,-.0003,,
,,-.0002,-4.00,8.25,188 / 190,-.60,.70,-.0002,,
,,.0004,-4.10,7.85,190 / 192,-.55,.75,-.0003,,
,,.0001,-4.00,7.95,192 / 194,-.60,.70,-.0002,,
,,.0003,-4.30,8.10,194 / 196,-.55,.75,-.0003,,
,,.0005,-4.30,7.95,196 / 198,-.55,.70,-.0003,,
,,.0002,-5.10,7.00,198 / 199,-.60,.65,-.0001,,
,,.0003,-5.05,6.85,199 / 200,-.15,.70,-.0006,,
,,-.0002,-4.90,7.15,200 / 201,-.60,.20,.0004,,
,,.0002,-5.25,7.15,201 / 202,-.55,.70,-.0002,,
,,-.0001,-5.05,7.20,202 / 203,-.60,.65,-.0001,,
,,.0004,-5.00,6.70,203 / 204,-.60,.65,-.0001,,
,,.0006,-2.10,9.75,204 / 208,-.45,.85,-.0007,,
,,.0003,-4.30,8.10,208 / 210,-.55,.70,-.0003,,
,,.0004,-4.10,7.85,210 / 212,-.55,.70,-.0003,,
,,.0010,-1.85,9.15,212 / 216,-.45,.85,-.0007,,
,,.0010,-1.75,9.05,216 / 220,-.45,.60,-.0004,,
,,.0008,-1.85,9.35,220 / 224,-.25,.80,-.0008,,
,,.0003,-1.50,9.45,224 / 228,-.45,.65,-.0005,,
,,.0003,-3.40,7.20,228 / 230,-.35,.75,-.0006,,
,,.0003,-3.75,7.60,230 / 232,-.55,.75,-.0003,,
,,.0010,-2.15,9.45,232 / 236,-.45,.85,-.0007,,
,,.0009,-1.85,9.30,236 / 240,-.45,.85,-.0007,,
,,.0003,-1.85,9.80,240 / 244,-.45,.85,-.0007,,
,,.0009,-2.20,9.60,244 / 248,-.40,.85,-.0008,,
,,.0004,-3.45,7.25,248 / 250,-.50,.55,-.0002,,
,,.0001,-3.45,7.50,250 / 252,-.35,.75,-.0006,,
,,.0006,-2.25,9.95,252 / 256,-.45,.85,-.0007,,
,,.0009,-2.35,9.80,256 / 260,-.40,.90,-.0008,,
,,.0017,3.75,15.45,260 / 270,-.05,1.25,-.0021,,
,,.0028,3.15,15.05,270 / 280,.05,1.30,-.0023,,
,,.0024,3.15,15.40,280 / 290,.10,1.30,-.0024,,
,,.0026,3.15,15.30,290 / 300,.55,1.40,-.0030,,
,,.0015,-2.10,9.05,300 / 304,-.35,.55,-.0006,,
,,.0002,-3.55,7.60,304 / 306,-.50,.80,-.0005,,
,,.0013,-4.30,7.20,306 / 308,-.45,.80,-.0006,,
,,-.0005,-3.25,7.95,308 / 310,-.45,.80,-.0006,,
,,.0010,-4.20,7.40,310 / 312,-.50,.80,-.0005,,
,,.0012,-4.00,7.00,312 / 314,-.45,.80,-.0006,,
,,.0004,-3.35,7.15,314 / 316,-.45,.80,-.0006,,
,,.0003,-3.25,7.15,316 / 318,-.45,.80,-.0006,,
,,.0009,-3.50,6.85,318 / 320,-.45,.80,-.0006,,
,,.0005,-3.45,7.15,320 / 322,-.45,.85,-.0006,,
,,.0006,-3.50,7.10,322 / 324,-.45,.80,-.0006,,
,,.0007,-3.45,6.95,324 / 326,-.45,.80,-.0006,,
,,.0003,-3.30,7.25,326 / 328,-.45,.85,-.0006,,
,,.0009,-3.75,7.05,328 / 330,-.45,.85,-.0006,,
,,.0005,-3.45,7.20,330 / 332,-.45,.85,-.0006,,
,,.0006,-3.45,7.05,332 / 334,-.45,.85,-.0006,,
,,.0007,-3.40,6.95,334 / 336,-.45,.85,-.0006,,
,,.0003,-3.05,7.00,336 / 338,-.45,.85,-.0007,,
,,.0003,-3.40,7.35,338 / 340,-.45,.85,-.0007,,
,,.0007,-4.05,7.65,340 / 342,-.45,.85,-.0007,,
,,.0013,-4.05,6.95,342 / 344,-.45,.85,-.0007,,
,,.0007,-3.40,6.95,344 / 346,-.40,.85,-.0007,,
,,.0007,-3.40,6.95,346 / 348,-.40,.85,-.0007,,
,,.0007,-3.35,6.95,348 / 350,-.45,.85,-.0007,,
,,.0003,-3.35,7.40,350 / 352,-.40,.90,-.0008,,
,,.0003,-3.60,7.55,352 / 354,-.45,.85,-.0007,,
,,.0010,-3.90,7.15,354 / 356,-.40,.90,-.0008,,
,,.0009,-3.85,7.25,356 / 358,-.40,.95,-.0008,,
,,.0005,-3.80,7.55,358 / 360,-.50,.85,-.0006,,
,,.0007,-3.90,7.50,360 / 362,-.40,.90,-.0008,,
,,.0008,-3.95,7.40,362 / 364,-.40,.90,-.0008,,
,,.0006,-3.80,7.45,364 / 366,-.40,.95,-.0008,,
,,.0009,-3.95,7.30,366 / 368,-.45,.95,-.0008,,
,,.0008,-3.95,7.40,368 / 370,0,.95,-.0012,,
,,.0009,-3.90,7.25,370 / 372,-.45,.45,-.0003,,
,,.0006,-3.65,7.40,372 / 374,-.40,1.00,-.0009,,
,,.0009,-3.90,7.30,374 / 376,-.45,1.00,-.0008,,
,,.0016,-2.15,9.10,376 / 380,-.20,1.25,-.0016,,
,,.0018,-2.15,8.85,380 / 384,-.15,1.30,-.0017,,
,,.0017,-1.95,8.80,384 / 388,-.15,1.20,-.0016,,
,,.0018,-1.95,8.75,388 / 392,-.05,1.30,-.0018,,
,,.0017,-1.90,8.75,392 / 396,-.10,1.30,-.0018,,
,,.0017,-1.90,8.85,396 / 400,-.10,1.35,-.0018,,
,,.0049,2.90,13.60,400 / 410,.85,2.25,-.0046,,
,,.0046,3.15,13.75,410 / 420,1.05,2.35,-.0049,,
,,.0052,2.90,13.35,420 / 430,1.15,2.50,-.0051,,
,,.0053,3.00,13.15,430 / 440,1.25,2.75,-.0054,,
,,.0060,2.90,12.25,440 / 450,1.25,2.85,-.0055,,
,,.0057,3.55,12.10,450 / 460,1.35,2.95,-.0057,,
,,.0057,3.65,12.10,460 / 470,1.45,2.95,-.0058,,
,,.0061,3.25,11.90,470 / 480,1.70,3.25,-.0062,,
,,.0064,3.00,11.65,480 / 490,1.65,3.40,-.0062,,
,,.0063,3.15,11.65,490 / 500,1.75,3.55,-.0064,,
,,.0066,2.90,11.50,500 / 510,1.85,3.65,-.0065,,
,,.0067,2.90,11.40,510 / 520,2.00,3.80,-.0067,,
,,.0069,2.75,11.15,520 / 530,2.10,3.95,-.0069,,
,,.0069,2.70,11.15,530 / 540,2.15,4.10,-.0070,,
,,.0072,2.35,10.95,540 / 550,2.25,4.30,-.0071,,
,,.0073,2.35,10.65,550 / 560,2.35,4.45,-.0072,,
,,.0071,2.55,11.10,560 / 570,2.50,4.60,-.0073,,
,,.0075,1.75,10.50,570 / 580,2.55,4.70,-.0074,,
,,.0075,2.05,10.35,580 / 590,2.65,4.85,-.0075,,
,,.0076,2.00,10.10,590 / 600,2.80,5.00,-.0076,,
,,.0153,7.75,15.85,600 / 620,7.00,9.30,-.0153,,
,,.0155,7.30,15.65,620 / 640,7.35,9.85,-.0155,,
,,.0157,6.60,14.65,640 / 660,7.70,10.40,-.0156,,
,,.0157,6.60,14.30,660 / 680,8.10,10.95,-.0157,,
,,.0157,6.20,13.75,680 / 700,8.40,11.45,-.0157,,
,,.0078,1.10,8.45,700 / 710,3.50,6.70,-.0079,,
,,.0078,1.15,8.35,710 / 720,3.60,6.85,-.0079,,
,,.0078,1.05,8.20,720 / 730,3.65,7.00,-.0078,,
,,.0078,1.20,8.05,730 / 740,3.70,7.15,-.0078,,
,,.0077,1.20,7.70,740 / 750,3.75,7.30,-.0078,,
,,.0039,-1.05,5.45,750 / 755,1.00,4.60,-.0039,,
,,.0038,-1.10,5.15,755 / 760,1.00,4.70,-.0039,,
,,.0039,-.85,5.40,760 / 765,.95,4.75,-.0039,,
,,.0038,-1.15,5.35,765 / 770,.95,4.70,-.0039,,
,,.0038,-1.15,5.35,770 / 775,1.00,4.75,-.0039,,
,,.0038,-1.15,5.30,775 / 780,1.00,4.80,-.0038,,
,,.0038,-1.15,5.25,780 / 785,1.00,4.85,-.0038,,
,,.0037,-1.20,5.05,785 / 790,1.00,4.90,-.0038,,
,,.0038,-1.00,5.25,790 / 795,1.00,4.95,-.0038,,
,,.0037,-1.25,5.15,795 / 800,1.00,5.00,-.0038,,
,,.0037,-1.20,5.05,800 / 805,1.00,5.05,-.0038,,
,,.0037,-1.10,5.00,805 / 810,1.00,5.10,-.0038,,
,,.0038,-1.15,5.20,810 / 815,1.00,5.10,-.0038,,
,,.0037,-1.35,5.15,815 / 820,.95,5.20,-.0037,,
,,.0037,-1.35,4.95,820 / 825,.90,5.25,-.0037,,
,,.0037,-1.20,5.00,825 / 830,.95,5.25,-.0037,,
,,.0036,-1.25,4.80,830 / 835,.95,5.30,-.0037,,
,,.0036,-1.15,4.75,835 / 840,.90,5.35,-.0037,,
,,.0037,-1.15,4.95,840 / 845,1.00,5.45,-.0036,,
,,.0036,-1.35,4.80,845 / 850,.95,5.40,-.0037,,
,,.0036,-1.20,4.80,850 / 855,.95,5.45,-.0037,,
,,.0036,-1.25,4.75,855 / 860,.90,5.50,-.0037,,
,,.0036,-1.25,4.75,860 / 865,.95,5.60,-.0036,,
,,.0036,-1.30,4.70,865 / 870,.95,5.55,-.0036,,
,,.0036,-1.30,4.80,870 / 875,.95,5.60,-.0036,,
,,.0036,-1.40,4.80,875 / 880,.95,5.65,-.0036,,
,,.0035,-1.45,4.75,880 / 885,.95,5.70,-.0036,,
,,.0035,-1.45,4.75,885 / 890,.95,5.75,-.0035,,
,,.0035,-1.45,4.75,890 / 895,.90,5.75,-.0036,,
,,.0038,-.70,4.70,895 / 900,.90,5.80,-.0035,,
,,.0032,-1.45,3.90,900 / 905,.95,5.85,-.0035,,
,,.0035,-1.45,4.65,905 / 910,.95,5.85,-.0035,,
,,.0034,-1.50,4.60,910 / 915,1.00,5.90,-.0034,,
,,.0034,-1.45,4.60,915 / 920,.90,5.90,-.0035,,
,,.0034,-1.45,4.55,920 / 925,.90,6.00,-.0034,,
,,.0034,-1.50,4.50,925 / 930,.90,6.05,-.0034,,
,,.0034,-1.45,4.50,930 / 935,.85,6.05,-.0034,,
,,.0034,-1.45,4.45,935 / 940,.90,6.10,-.0034,,
,,.0034,-1.45,4.45,940 / 945,.90,6.15,-.0034,,
,,.0033,-1.50,4.40,945 / 950,.85,6.20,-.0034,,
,,.0033,-1.50,4.40,950 / 955,.85,6.25,-.0033,,
,,.0033,-1.50,4.35,955 / 960,.75,6.20,-.0034,,
,,.0065,-.05,5.70,960 / 970,4.50,10.00,-.0065,,
,,.0065,-.05,5.60,970 / 980,4.40,9.95,-.0066,,
,,.0064,-.05,5.50,980 / 990,4.40,10.10,-.0065,,
,,.0063,-.10,5.35,990 / 1000,4.45,10.25,-.0064,,
,,.0062,-.10,5.30,1000 / 1010,4.40,10.30,-.0063,,
,,.0062,-.10,5.20,1010 / 1020,4.55,10.45,-.0062,,
,,.0061,-.10,5.10,1020 / 1030,4.45,10.45,-.0062,,
,,.0060,-.15,5.00,1030 / 1040,4.40,10.60,-.0062,,
,,.0060,-.10,4.90,1040 / 1050,4.60,10.80,-.0059,,
,,.0058,-.10,4.75,1050 / 1060,4.55,10.75,-.0059,,
,,.0058,-.15,4.70,1060 / 1070,4.60,10.80,-.0059,,
,,.0057,-.15,4.65,1070 / 1080,4.60,10.90,-.0058,,
,,.0057,-.15,4.55,1080 / 1090,4.60,11.00,-.0057,,
,,.0057,-.15,4.55,1090 / 1100,4.60,11.05,-.0057,,
,,.0055,-.25,4.45,1100 / 1110,4.60,11.15,-.0056,,
,,.0055,-.25,4.40,1110 / 1120,4.60,11.25,-.0055,,
,,.0054,-.25,4.30,1120 / 1130,4.60,11.25,-.0055,,
,,.0053,-.25,4.20,1130 / 1140,4.70,11.30,-.0054,,
,,.0053,-.25,4.20,1140 / 1150,4.75,11.35,-.0053,,
,,.0051,-.35,4.05,1150 / 1160,4.75,11.35,-.0053,,
,,.0051,-.25,4.00,1160 / 1170,4.75,11.45,-.0052,,
,,.0050,-.30,3.95,1170 / 1180,4.60,11.60,-.0052,,
,,.0049,-.35,3.90,1180 / 1190,4.55,11.85,-.0050,,
