This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 6/8/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
605.13,+6.08,"22,543,682",591.825,610.00,582.88

11 JUN 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0011,-.09,.27,1675 / 1700,22.90,27.05,-.0004,,

15 OCT 21  (130)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0014,48.05,51.50,50 / 100,.02,.23,-.0010,,
,,.0028,47.85,51.40,100 / 150,.23,.58,-.0030,,
,,.0049,47.60,51.20,150 / 200,.45,.80,-.0051,,
,,.0091,47.10,50.70,200 / 250,.77,1.23,-.0086,,
,,.0155,46.35,49.90,250 / 300,1.42,2.14,-.0150,,
,,.0041,8.00,11.00,300 / 310,.05,.90,-.0040,,
,,.0045,8.20,10.70,310 / 320,.05,1.00,-.0044,,
,,.0050,8.15,10.60,320 / 330,.15,1.10,-.0051,,
,,.0056,8.10,10.50,330 / 340,.15,1.15,-.0053,,
,,.0062,8.00,10.40,340 / 350,.20,1.35,-.0061,,
,,.0066,7.95,10.35,350 / 360,.30,1.45,-.0068,,
,,.0073,7.85,10.25,360 / 370,.40,1.45,-.0072,,
,,.0080,7.75,10.10,370 / 380,.55,1.55,-.0080,,
,,.0086,7.70,10.00,380 / 390,.65,1.65,-.0086,,
,,.0096,7.50,9.80,390 / 400,.80,1.80,-.0094,,
,,.0105,7.40,9.55,400 / 410,.85,1.95,-.0101,,
,,.0109,7.45,9.40,410 / 420,1.00,2.15,-.0110,,
,,.0117,7.30,9.20,420 / 430,1.20,2.25,-.0117,,
,,.0123,7.10,9.20,430 / 440,1.35,2.50,-.0126,,
,,.0134,6.80,8.95,440 / 450,1.50,2.60,-.0132,,
,,.0141,6.70,8.70,450 / 460,1.70,2.65,-.0139,,
,,.0146,6.60,8.55,460 / 470,1.90,3.05,-.0149,,
,,.0153,6.40,8.45,470 / 480,2.00,3.15,-.0154,,
,,.0162,6.05,8.15,480 / 490,2.30,3.30,-.0161,,
,,.0167,6.00,7.95,490 / 500,2.50,3.75,-.0170,,
,,.0172,5.80,7.80,500 / 510,2.45,3.90,-.0173,,
,,.0178,5.50,7.50,510 / 520,2.70,4.05,-.0178,,
,,.0183,5.35,7.25,520 / 530,3.05,4.35,-.0185,,
,,.0187,5.15,7.00,530 / 540,3.20,4.60,-.0188,,
,,.0190,5.00,6.80,540 / 550,3.35,4.85,-.0192,,
,,.0193,4.80,6.55,550 / 560,3.65,5.10,-.0195,,
,,.0195,4.60,6.30,560 / 570,3.75,5.10,-.0197,,
,,.0197,4.40,6.05,570 / 580,4.20,5.50,-.0199,,
,,.0198,4.25,5.80,580 / 590,4.30,5.70,-.0200,,
,,.0198,4.05,5.55,590 / 600,4.40,5.75,-.0201,,
,,.0198,3.85,5.35,600 / 610,4.80,6.10,-.0200,,
,,.0197,3.65,5.15,610 / 620,4.90,6.20,-.0200,,
,,.0196,3.40,5.00,620 / 630,5.20,6.45,-.0198,,
,,.0194,3.15,4.80,630 / 640,5.35,6.75,-.0196,,
,,.0191,2.90,4.55,640 / 650,5.45,6.90,-.0195,,
,,.0189,2.75,4.45,650 / 660,5.70,7.10,-.0191,,
,,.0185,2.55,4.25,660 / 670,5.85,7.20,-.0189,,
,,.0181,2.35,4.05,670 / 680,6.10,7.55,-.0183,,
,,.0178,2.20,3.90,680 / 690,6.15,7.75,-.0180,,
,,.0172,1.95,3.70,690 / 700,6.30,7.95,-.0175,,
,,.0171,1.90,3.65,700 / 710,6.40,8.10,-.0172,,
,,.0163,1.65,3.40,710 / 720,6.55,8.30,-.0166,,
,,.0161,1.60,3.35,720 / 730,6.65,8.40,-.0164,,
,,.0153,1.40,3.10,730 / 740,6.85,8.60,-.0156,,
,,.0149,1.30,3.00,740 / 750,6.95,8.70,-.0152,,
,,.0142,1.15,2.85,750 / 760,7.10,8.90,-.0145,,
,,.0138,1.05,2.75,760 / 770,7.15,9.00,-.0142,,
,,.0134,1.00,2.60,770 / 780,7.30,9.05,-.0137,,
,,.0128,.90,2.45,780 / 790,7.50,9.30,-.0126,,
,,.0122,.75,2.35,790 / 800,7.50,9.70,-.0116,,
,,.0115,.65,2.20,800 / 810,7.30,9.80,-.0118,,
,,.0111,.60,2.10,810 / 820,7.35,9.85,-.0115,,
,,.0105,.50,2.00,820 / 830,7.50,9.70,-.0116,,
,,.0099,.40,1.90,830 / 840,7.90,10.10,-.0091,,
,,.0097,.40,1.85,840 / 850,7.60,10.05,-.0102,,
,,.0089,.30,1.70,850 / 860,7.80,10.10,-.0094,,
,,.0086,.25,1.65,860 / 870,7.95,10.15,-.0087,,
,,.0082,.25,1.55,870 / 880,8.00,10.25,-.0082,,
,,.0077,.20,1.45,880 / 890,8.00,10.30,-.0080,,
,,.0071,.10,1.40,890 / 900,8.10,10.35,-.0075,,
,,.0073,.20,1.35,900 / 910,8.15,10.40,-.0071,,
,,.0058,.05,1.10,910 / 920,8.20,10.50,-.0065,,
,,.0063,.10,1.20,920 / 930,8.25,10.45,-.0065,,
,,.0059,.05,1.15,930 / 940,8.35,10.55,-.0057,,
,,.0052,0,1.00,940 / 950,8.30,10.60,-.0057,,
,,.0051,0,1.00,950 / 960,8.35,10.65,-.0053,,
,,.0051,-.05,1.05,960 / 970,8.40,10.70,-.0048,,
,,.0045,-.10,.95,970 / 980,8.40,10.85,-.0042,,
,,.0045,-.05,.90,980 / 990,8.30,10.90,-.0044,,
,,.0042,-.05,.85,990 / 1000,8.30,10.90,-.0043,,
,,.0038,-.05,.75,1000 / 1010,8.35,10.95,-.0039,,
,,.0035,-.05,.70,1010 / 1020,8.35,11.00,-.0037,,
,,.0033,-.10,.70,1020 / 1030,8.35,11.00,-.0036,,
,,.0035,-.10,.75,1030 / 1040,8.35,11.00,-.0036,,
,,.0031,-.15,.70,1040 / 1050,8.40,11.10,-.0029,,
,,.0031,-.10,.65,1050 / 1060,8.40,11.10,-.0029,,
,,.0028,-.10,.60,1060 / 1070,8.35,11.10,-.0031,,
,,.0024,-.15,.55,1070 / 1080,8.40,11.15,-.0027,,
,,.0028,-.10,.60,1080 / 1090,8.40,11.15,-.0026,,
,,.0023,-.15,.55,1090 / 1100,8.40,11.20,-.0024,,
,,.0053,.10,.80,1100 / 1125,23.10,25.95,-.0057,,
,,.0047,.05,.75,1125 / 1150,23.15,26.05,-.0049,,
,,.0042,0,.70,1150 / 1175,22.95,26.35,-.0043,,
,,.0036,-.05,.65,1175 / 1200,22.75,26.65,-.0038,,
,,.0033,-.05,.60,1200 / 1225,22.75,26.65,-.0037,,

19 NOV 21  (165)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0014,45.90,53.70,50 / 100,.15,.33,-.0016,,
,,.0040,45.50,53.30,100 / 150,.38,.73,-.0038,,
,,.0069,45.10,52.95,150 / 200,.61,1.13,-.0064,,
,,.0119,44.35,52.30,200 / 250,1.22,1.88,-.0113,,
,,.0190,43.25,51.35,250 / 300,2.15,3.05,-.0187,,
,,.0297,41.40,49.70,300 / 350,3.60,5.10,-.0295,,
,,.0426,39.65,46.75,350 / 400,5.85,8.05,-.0434,,
,,.0123,5.25,9.90,400 / 410,.55,3.05,-.0106,,
,,.0108,5.25,11.00,410 / 420,.60,3.25,-.0111,,
,,.0113,3.90,12.15,420 / 430,.65,3.55,-.0118,,
,,.0126,3.45,11.75,430 / 440,.70,3.80,-.0123,,
,,.0128,3.45,11.65,440 / 450,.75,4.10,-.0129,,
,,.0135,3.20,11.50,450 / 460,.80,4.40,-.0135,,
,,.0139,3.05,11.40,460 / 470,.85,4.70,-.0140,,
,,.0144,2.80,11.25,470 / 480,1.90,5.00,-.0154,,
,,.0149,2.55,11.05,480 / 490,2.05,4.25,-.0150,,
,,.0154,2.35,10.90,490 / 500,1.15,4.55,-.0148,,
,,.0162,2.55,9.45,500 / 510,2.25,5.90,-.0165,,
,,.0162,3.75,8.20,510 / 520,2.40,5.10,-.0162,,
,,.0160,4.30,8.60,520 / 530,2.35,5.35,-.0164,,
,,.0166,3.20,8.45,530 / 540,2.50,5.85,-.0168,,
,,.0169,2.80,7.60,540 / 550,2.65,6.05,-.0170,,
,,.0169,3.65,7.50,550 / 560,2.65,6.25,-.0172,,
,,.0171,3.20,7.25,560 / 570,2.70,6.70,-.0174,,
,,.0172,2.90,7.35,570 / 580,2.75,7.00,-.0175,,
,,.0172,2.60,7.20,580 / 590,2.95,7.30,-.0175,,
,,.0174,2.35,7.50,590 / 600,3.10,7.45,-.0175,,
,,.0172,1.90,6.90,600 / 610,3.25,7.40,-.0176,,
,,.0174,1.95,7.15,610 / 620,2.50,8.00,-.0179,,
,,.0167,1.10,6.60,620 / 630,2.35,9.30,-.0175,,
,,.0173,1.25,7.20,630 / 640,2.55,9.45,-.0173,,
,,.0168,.35,7.25,640 / 650,2.70,9.70,-.0171,,
,,.0166,.25,7.05,650 / 660,2.80,9.90,-.0169,,
,,.0163,.10,6.85,660 / 670,3.55,9.70,-.0165,,
,,.0161,-.05,6.70,670 / 680,4.20,9.80,-.0157,,
,,.0158,-.15,6.45,680 / 690,3.70,10.00,-.0160,,
,,.0154,-.20,6.20,690 / 700,3.75,10.25,-.0157,,
,,.0152,-.25,6.00,700 / 710,3.90,10.30,-.0155,,
,,.0147,-.35,5.75,710 / 720,4.15,10.45,-.0150,,
,,.0144,-.35,5.50,720 / 730,4.50,10.50,-.0144,,
,,.0141,-.40,5.35,730 / 740,4.60,10.55,-.0141,,
,,.0136,-.55,5.15,740 / 750,4.65,10.65,-.0140,,
,,.0132,-.55,4.95,750 / 760,4.65,10.60,-.0141,,
,,.0130,-.55,4.80,760 / 770,4.60,10.70,-.0141,,
,,.0124,-.65,4.60,770 / 780,4.90,10.80,-.0133,,
,,.0120,-.65,4.40,780 / 790,5.45,11.00,-.0119,,
,,.0117,-.65,4.25,790 / 800,5.35,11.45,-.0111,,
,,.0112,-.75,4.10,800 / 810,5.10,11.15,-.0123,,
,,.0109,-.75,3.95,810 / 820,5.75,11.65,-.0097,,
,,.0104,-.75,3.75,820 / 830,5.35,11.15,-.0118,,
,,.0099,-.75,3.55,830 / 840,5.30,12.40,-.0089,,
,,.0097,-.75,3.45,840 / 850,4.15,12.75,-.0109,,
,,.0092,-.80,3.30,850 / 860,5.85,13.10,-.0056,,
,,.0089,-.80,3.20,860 / 870,4.45,11.75,-.0128,,
,,.0077,-.80,2.75,870 / 880,5.75,13.00,-.0060,,
,,.0067,-.50,2.10,880 / 890,5.75,10.85,-.0119,,
,,.0083,0,2.20,890 / 900,6.10,12.10,-.0074,,
,,.0069,-.20,1.90,900 / 910,6.10,13.30,-.0039,,
,,.0093,-.05,2.60,910 / 920,5.80,12.10,-.0082,,
,,.0068,-.75,2.45,920 / 930,6.10,12.25,-.0069,,
,,.0065,-.75,2.30,930 / 940,5.20,12.25,-.0096,,
,,.0042,-.80,1.65,940 / 950,6.30,13.25,-.0031,,
,,.0073,-.15,2.00,950 / 960,6.35,12.55,-.0051,,
,,.0060,-.55,2.00,960 / 970,5.50,12.25,-.0088,,
,,.0040,-.65,1.45,970 / 980,6.50,13.15,-.0025,,
,,.0054,-.20,1.45,980 / 990,6.25,12.65,-.0050,,
,,.0052,-.30,1.50,990 / 1000,6.15,12.30,-.0065,,
,,.0213,1.50,3.20,1000 / 1050,43.75,50.50,-.0258,,
,,.0173,1.10,2.60,1050 / 1100,44.40,52.45,-.0159,,
,,.0144,.70,2.30,1100 / 1150,44.45,52.80,-.0140,,
,,.0108,.25,1.90,1150 / 1200,44.80,52.95,-.0117,,
,,.0087,.10,1.60,1200 / 1250,45.10,53.25,-.0089,,

17 DEC 21  (193)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0022,47.85,51.40,50 / 100,.31,.43,-.0022,,
,,.0045,47.50,51.10,100 / 150,.56,.77,-.0043,,
,,.0081,46.95,50.55,150 / 200,.83,1.28,-.0073,,
,,.0136,46.15,49.65,200 / 250,1.58,2.30,-.0130,,
,,.0212,45.00,48.35,250 / 300,2.85,3.70,-.0211,,
,,.0320,43.05,46.25,300 / 350,4.85,5.70,-.0319,,
,,.0450,40.20,43.25,350 / 400,7.55,8.55,-.0448,,
,,.0106,6.45,9.45,400 / 410,1.45,2.65,-.0107,,
,,.0111,6.30,9.25,410 / 420,1.55,2.85,-.0112,,
,,.0118,6.15,8.95,420 / 430,1.70,3.05,-.0117,,
,,.0122,6.10,8.75,430 / 440,1.80,3.15,-.0121,,
,,.0126,6.00,8.60,440 / 450,2.00,3.45,-.0128,,
,,.0130,5.80,8.40,450 / 460,2.10,3.65,-.0131,,
,,.0135,5.65,8.25,460 / 470,2.20,3.80,-.0135,,
,,.0139,5.45,8.05,470 / 480,2.45,4.00,-.0140,,
,,.0142,5.30,7.85,480 / 490,2.65,4.15,-.0144,,
,,.0146,5.15,7.65,490 / 500,2.80,4.35,-.0147,,
,,.0148,5.00,7.45,500 / 510,2.95,4.55,-.0150,,
,,.0151,4.80,7.20,510 / 520,3.15,4.75,-.0153,,
,,.0153,4.65,7.05,520 / 530,3.30,4.95,-.0155,,
,,.0155,4.50,6.85,530 / 540,3.50,5.15,-.0157,,
,,.0157,4.35,6.65,540 / 550,3.65,5.35,-.0159,,
,,.0158,4.20,6.45,550 / 560,3.80,5.45,-.0160,,
,,.0159,4.05,6.30,560 / 570,4.05,5.65,-.0161,,
,,.0160,3.85,6.05,570 / 580,4.15,5.85,-.0162,,
,,.0160,3.75,5.90,580 / 590,4.30,5.95,-.0162,,
,,.0160,3.55,5.70,590 / 600,4.60,6.25,-.0162,,
,,.0159,3.40,5.40,600 / 610,4.60,6.45,-.0162,,
,,.0159,3.35,5.25,610 / 620,4.75,6.65,-.0161,,
,,.0158,3.15,5.05,620 / 630,4.95,6.75,-.0160,,
,,.0156,3.00,4.90,630 / 640,5.10,6.95,-.0159,,
,,.0155,2.80,4.75,640 / 650,5.25,7.10,-.0158,,
,,.0077,.85,2.80,650 / 655,2.25,4.05,-.0078,,
,,.0077,.85,2.85,655 / 660,2.25,4.10,-.0078,,
,,.0075,.70,2.75,660 / 665,2.30,4.20,-.0077,,
,,.0075,.70,2.75,665 / 670,2.30,4.25,-.0076,,
,,.0074,.65,2.70,670 / 675,2.35,4.30,-.0076,,
,,.0074,.60,2.65,675 / 680,2.40,4.40,-.0074,,
,,.0073,.55,2.65,680 / 685,2.30,4.35,-.0076,,
,,.0073,.55,2.60,685 / 690,2.40,4.45,-.0074,,
,,.0072,.55,2.55,690 / 695,2.40,4.50,-.0073,,
,,.0071,.50,2.50,695 / 700,2.45,4.55,-.0072,,
,,.0070,.40,2.45,700 / 705,2.45,4.60,-.0072,,
,,.0071,.45,2.50,705 / 710,2.45,4.60,-.0072,,
,,.0068,.35,2.40,710 / 715,2.50,4.70,-.0070,,
,,.0070,.40,2.45,715 / 720,2.50,4.75,-.0070,,
,,.0068,.35,2.35,720 / 725,2.55,4.75,-.0069,,
,,.0067,.30,2.30,725 / 730,2.55,4.75,-.0069,,
,,.0065,.20,2.25,730 / 735,2.60,4.85,-.0067,,
,,.0065,.20,2.30,735 / 740,2.60,4.90,-.0066,,
,,.0066,.25,2.30,740 / 745,2.60,4.90,-.0067,,
,,.0064,.20,2.20,745 / 750,2.65,4.95,-.0065,,
,,.0062,.15,2.15,750 / 755,2.65,5.00,-.0064,,
,,.0063,.15,2.15,755 / 760,2.65,5.00,-.0065,,
,,.0061,.10,2.10,760 / 765,2.70,5.05,-.0063,,
,,.0063,.20,2.10,765 / 770,2.70,5.10,-.0062,,
,,.0058,.05,1.95,770 / 775,2.75,5.20,-.0060,,
,,.0059,.05,2.05,775 / 780,2.70,5.15,-.0061,,
,,.0058,0,2.00,780 / 785,2.75,5.20,-.0060,,
,,.0059,.05,2.00,785 / 790,2.75,5.25,-.0059,,
,,.0055,-.05,1.90,790 / 795,2.75,5.25,-.0058,,
,,.0057,0,1.95,795 / 800,2.80,5.30,-.0057,,
,,.0054,-.05,1.85,800 / 805,2.85,5.35,-.0055,,
,,.0053,-.10,1.85,805 / 810,2.85,5.35,-.0055,,
,,.0055,-.05,1.90,810 / 815,2.85,5.30,-.0056,,
,,.0052,-.10,1.80,815 / 820,2.95,5.40,-.0052,,
,,.0050,-.15,1.75,820 / 825,2.90,5.40,-.0053,,
,,.0050,-.15,1.75,825 / 830,2.90,5.50,-.0051,,
,,.0050,-.15,1.75,830 / 835,2.85,5.50,-.0052,,
,,.0051,-.10,1.75,835 / 840,2.95,5.55,-.0049,,
,,.0046,-.20,1.60,840 / 845,2.95,5.50,-.0050,,
,,.0048,-.15,1.65,845 / 850,3.00,5.60,-.0047,,
,,.0046,-.20,1.60,850 / 855,2.90,5.55,-.0050,,
,,.0046,-.20,1.60,855 / 860,3.00,5.60,-.0047,,
,,.0091,.50,2.25,860 / 870,7.35,9.95,-.0092,,
,,.0085,.40,2.10,870 / 880,7.40,10.05,-.0088,,
,,.0082,.35,2.05,880 / 890,7.45,10.10,-.0085,,
,,.0081,.35,2.00,890 / 900,7.55,10.15,-.0082,,
,,.0075,.25,1.85,900 / 910,7.60,10.25,-.0078,,
,,.0075,.25,1.85,910 / 920,7.60,10.30,-.0077,,
,,.0069,.15,1.75,920 / 930,7.65,10.35,-.0074,,
,,.0067,.10,1.70,930 / 940,7.70,10.45,-.0070,,
,,.0066,.15,1.65,940 / 950,7.75,10.50,-.0067,,
,,.0062,.10,1.55,950 / 960,7.80,10.55,-.0065,,
,,.0060,.05,1.50,960 / 970,7.80,10.55,-.0064,,
,,.0059,.10,1.45,970 / 980,7.90,10.60,-.0060,,
,,.0055,.05,1.35,980 / 990,7.90,10.65,-.0058,,
,,.0052,0,1.30,990 / 1000,7.95,10.70,-.0055,,
,,.0050,-.05,1.30,1000 / 1010,8.00,10.75,-.0052,,
,,.0050,-.05,1.30,1010 / 1020,8.00,10.80,-.0050,,
,,.0047,-.05,1.20,1020 / 1030,8.00,10.85,-.0048,,
,,.0043,-.10,1.15,1030 / 1040,8.00,11.15,-.0038,,
,,.0042,-.15,1.15,1040 / 1050,7.75,10.95,-.0053,,
,,.0042,-.15,1.15,1050 / 1060,8.00,11.00,-.0043,,
,,.0040,-.15,1.10,1060 / 1070,8.05,11.00,-.0042,,
,,.0038,-.15,1.05,1070 / 1080,8.10,11.05,-.0038,,
,,.0035,-.20,1.00,1080 / 1090,8.10,11.10,-.0036,,
,,.0036,-.15,1.00,1090 / 1100,8.05,11.05,-.0039,,
,,.0079,.35,1.45,1100 / 1125,22.55,26.00,-.0069,,
,,.0073,.30,1.35,1125 / 1150,22.25,26.20,-.0072,,
,,.0067,.25,1.25,1150 / 1175,22.25,26.25,-.0070,,
,,.0059,.15,1.15,1175 / 1200,22.30,26.35,-.0064,,
,,.0053,.10,1.05,1200 / 1225,22.35,26.50,-.0056,,
,,.0049,.05,1.00,1225 / 1250,22.35,26.45,-.0057,,
,,.0045,0,.95,1250 / 1275,22.50,26.70,-.0041,,
,,.0039,-.05,.85,1275 / 1300,22.35,26.60,-.0051,,
,,.0038,-.05,.85,1300 / 1325,22.55,26.70,-.0038,,
,,.0034,-.10,.80,1325 / 1350,22.55,26.75,-.0036,,
,,.0030,-.15,.75,1350 / 1375,22.55,27.00,-.0025,,
,,.0029,-.15,.75,1375 / 1400,22.35,27.05,-.0031,,
,,.0025,-.20,.70,1400 / 1425,22.40,27.05,-.0029,,
,,.0025,-.20,.70,1425 / 1450,22.40,27.15,-.0024,,
,,.0023,-.25,.70,1450 / 1475,22.35,27.25,-.0022,,
,,.0010,-.30,.45,1475 / 1500,22.35,27.30,-.0019,,
,,.0013,-.20,.50,1500 / 1505,2.45,7.45,-.0005,,
,,.0005,-.40,.50,1505 / 1510,2.45,7.45,-.0005,,
,,.0005,-.40,.50,1510 / 1515,2.45,7.40,-.0008,,
,,.0003,-.45,.50,1515 / 1520,2.50,7.50,-.0001,,
,,.0003,-.45,.50,1520 / 1525,2.40,7.50,-.0005,,
,,.0005,-.40,.50,1525 / 1530,2.45,7.45,-.0005,,
,,.0005,-.40,.50,1530 / 1535,2.50,7.45,-.0003,,
,,.0003,-.40,.45,1535 / 1540,2.45,7.50,-.0003,,
,,.0003,-.40,.45,1540 / 1545,2.45,7.55,.00,,
,,.0005,-.40,.50,1545 / 1550,2.40,7.50,-.0005,,
,,.0005,-.40,.50,1550 / 1555,2.40,7.50,-.0005,,
,,.0001,-.45,.45,1555 / 1560,2.40,7.55,-.0003,,
,,.0005,-.40,.50,1560 / 1565,2.35,7.55,-.0005,,
,,-.0009,-.40,.15,1565 / 1570,2.40,7.60,.00,,

21 JAN 22  (228)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-1.85,3.80,1 / 2,-.01,.01,.00,,
,,.00,-2.05,4.10,2 / 3,-.01,.01,.00,,
,,.00,-2.10,4.10,3 / 4,-.01,.01,.00,,
,,.00,-1.10,3.85,4 / 5,-.01,.01,.00,,
,,.00,-1.85,3.10,5 / 6,-.01,.01,.00,,
,,.00,-1.85,3.85,6 / 7,-.01,.01,.00,,
,,.00,-1.85,3.85,7 / 8,-.01,.01,.00,,
,,.00,-1.10,3.80,8 / 9,0,.02,.00,,
,,.00,-1.55,2.85,9 / 10,-.01,.01,.00,,
,,.00,-1.80,3.85,10 / 11,-.01,.01,.00,,
,,.00,-1.85,3.80,11 / 12,-.02,.01,.00,,
,,.00,-1.60,3.60,12 / 13,0,.03,-.0001,,
,,.00,-1.60,3.60,13 / 14,-.01,.01,.00,,
,,.00,-1.80,3.85,14 / 15,-.01,.01,.00,,
,,.00,-1.85,3.80,15 / 16,-.02,.01,.00,,
,,.00,-1.60,3.60,16 / 17,-.03,.02,.00,,
,,.00,-1.60,3.60,17 / 18,-.01,.03,.00,,
,,.00,-1.80,3.85,18 / 19,-.01,.01,.00,,
,,.00,-2.05,4.05,19 / 20,0,.03,-.0001,,
,,.00,-2.05,4.05,20 / 21,-.03,.01,.00,,
,,.00,-1.85,3.80,21 / 22,-.02,.03,.00,,
,,.00,-1.60,3.60,22 / 23,-.03,.03,.00,,
,,.00,-1.60,3.60,23 / 24,-.03,.03,.00,,
,,.00,-1.60,3.60,24 / 25,-.01,.03,.00,,
,,.00,-1.85,3.85,25 / 26,-.01,.01,.00,,
,,.00,-2.10,4.10,26 / 27,-.02,.01,.00,,
,,.00,-2.10,4.10,27 / 28,-.05,.05,.00,,
,,.00,-1.85,3.85,28 / 29,-.06,.08,.00,,
,,.00,-1.60,3.60,29 / 30,-.03,.07,-.0001,,
,,.00,-1.60,3.60,30 / 31,-.09,.05,.0001,,
,,.00,-1.60,3.60,31 / 32,-.05,.11,-.0001,,
,,.00,-1.60,3.55,32 / 33,-.10,.07,.0001,,
,,.00,-1.55,3.60,33 / 34,-.11,.12,.00,,
,,.00,-1.60,3.60,34 / 35,-.08,.13,-.0001,,
,,.00,-1.60,3.55,35 / 36,-.11,.10,.00,,
,,.00,-1.55,3.60,36 / 37,-.15,.12,.0001,,
,,.00,-1.60,3.60,37 / 38,-.05,.16,-.0002,,
,,.00,-1.60,3.60,38 / 39,-.16,.08,.0001,,
,,.00,-1.60,3.60,39 / 40,-.07,.15,-.0002,,
,,.0003,-1.65,3.50,40 / 41,-.15,.07,.0001,,
,,.00,-1.55,3.55,41 / 42,-.16,.19,-.0001,,
,,-.0001,-1.55,3.60,42 / 43,-.19,.17,.00,,
,,.00,-1.60,3.60,43 / 44,-.19,.19,.00,,
,,.0001,-1.60,3.55,44 / 45,-.07,.14,-.0001,,
,,-.0001,-1.55,3.60,45 / 46,-.04,.07,-.0001,,
,,.00,-1.60,3.60,46 / 47,-.19,.10,.0002,,
,,.00,-1.60,3.60,47 / 48,-.19,.20,.00,,
,,.0001,-1.65,3.60,48 / 49,-.18,.19,.00,,
,,.00,-1.65,3.65,49 / 50,-.05,.18,-.0003,,
,,.0001,-1.65,3.60,50 / 51,-.05,.06,.00,,
,,.00,-1.60,3.60,51 / 52,-.20,.06,.0003,,
,,.00,-1.60,3.60,52 / 53,-.20,.21,.00,,
,,.0001,-1.60,3.55,53 / 54,-.20,.21,.00,,
,,-.0001,-1.55,3.60,54 / 55,-.20,.21,.00,,
,,.0001,-1.65,3.60,55 / 56,-.08,.21,-.0003,,
,,.00,-1.65,3.65,56 / 57,-.20,.09,.0002,,
,,.00,-1.65,3.65,57 / 58,-.14,.21,-.0002,,
,,.0001,-.65,4.60,58 / 60,-.16,.15,.00,,
,,.0001,-.65,4.60,60 / 62,-.18,.19,.00,,
,,.0001,-.65,4.60,62 / 64,-.19,.22,-.0001,,
,,.00,-.60,4.60,64 / 66,-.14,.23,-.0002,,
,,.0001,-.65,4.60,66 / 68,-.19,.17,.00,,
,,.00,-.65,4.65,68 / 70,-.04,.22,-.0004,,
,,.0002,-.70,4.60,70 / 72,-.18,.08,.0002,,
,,.00,-.65,4.65,72 / 74,-.18,.22,-.0001,,
,,.00,-.65,4.65,74 / 76,-.18,.22,-.0001,,
,,.0002,-.70,4.60,76 / 78,-.18,.23,-.0001,,
,,.00,-.65,4.65,78 / 80,-.04,.23,-.0004,,
,,.0001,-1.70,3.65,80 / 81,-.20,.07,.0003,,
,,.0001,-1.70,3.65,81 / 82,-.19,.22,-.0001,,
,,.00,-1.65,3.65,82 / 83,-.19,.21,-.0001,,
,,.00,-1.65,3.65,83 / 84,-.19,.22,-.0001,,
,,.00,-1.65,3.65,84 / 85,-.20,.22,-.0001,,
,,.0001,-1.70,3.65,85 / 86,-.20,.22,-.0001,,
,,.0001,-1.70,3.65,86 / 87,-.19,.22,-.0001,,
,,.00,-1.65,3.65,87 / 88,-.19,.22,-.0001,,
,,.00,-1.65,3.65,88 / 89,-.20,.22,-.0001,,
,,.0001,-1.70,3.65,89 / 90,-.18,.22,-.0001,,
,,.0001,-.70,4.65,90 / 92,-.05,.22,-.0004,,
,,.0001,-.70,4.65,92 / 94,-.19,.10,.0001,,
,,.0001,-.70,4.65,94 / 96,-.18,.24,-.0002,,
,,.0001,-.70,4.65,96 / 98,-.06,.24,-.0004,,
,,.0001,-.70,4.65,98 / 100,-.05,.09,-.0001,,
,,.0001,-.70,4.65,100 / 102,-.16,.10,.0001,,
,,.0001,-.70,4.65,102 / 104,-.03,.24,-.0005,,
,,.0002,-.70,4.65,104 / 106,-.18,.09,.0001,,
,,.0002,-.70,4.65,106 / 108,-.18,.24,-.0002,,
,,.0003,-.70,4.60,108 / 110,-.18,.24,-.0002,,
,,.0002,-.70,4.65,110 / 112,-.18,.24,-.0002,,
,,.0002,-.70,4.65,112 / 114,-.18,.24,-.0002,,
,,.0002,-.70,4.65,114 / 116,-.18,.24,-.0002,,
,,.0003,-.75,4.65,116 / 118,-.21,.24,-.0001,,
,,.0002,-.70,4.65,118 / 120,-.06,.27,-.0005,,
,,.0003,-.70,4.60,120 / 122,-.20,.13,.0001,,
,,.0002,-.70,4.65,122 / 124,-.21,.27,-.0002,,
,,.0002,-.70,4.65,124 / 126,-.21,.28,-.0002,,
,,.0003,-.70,4.60,126 / 128,-.21,.28,-.0002,,
,,.0003,-.70,4.60,128 / 130,-.21,.28,-.0002,,
,,.0002,-.70,4.65,130 / 132,-.21,.29,-.0002,,
,,.0003,-.75,4.65,132 / 134,-.21,.29,-.0002,,
,,.0002,-.70,4.65,134 / 136,-.22,.28,-.0002,,
,,.0003,-.70,4.60,136 / 138,-.21,.30,-.0003,,
,,.0003,-.70,4.60,138 / 140,-.22,.30,-.0002,,
